101.07	0.000e0
101.14	5.850e2
101.21	0.000e0
101.42	0.000e0
101.49	2.930e2
101.56	0.000e0
101.84	0.000e0
101.91	1.170e3
101.98	5.850e2
102.05	0.000e0
102.33	0.000e0
102.40	3.803e3
102.47	2.930e2
102.54	8.780e2
102.61	1.463e3
102.68	0.000e0
102.82	0.000e0
102.89	2.930e2
102.96	0.000e0
103.10	0.000e0
103.17	8.780e2
103.24	0.000e0
103.80	0.000e0
103.87	2.930e2
103.94	0.000e0
107.45	0.000e0
107.52	8.780e2
107.59	0.000e0
108.36	0.000e0
108.43	1.463e3
108.50	0.000e0
109.62	0.000e0
109.69	1.170e3
109.76	8.780e2
109.83	0.000e0
110.81	0.000e0
110.88	8.780e2
110.95	0.000e0
111.51	0.000e0
111.58	2.930e2
111.65	0.000e0
111.93	0.000e0
112.00	1.755e3
112.07	0.000e0
113.68	0.000e0
113.75	1.755e3
113.82	0.000e0
113.89	0.000e0
113.96	8.780e2
114.03	0.000e0
115.36	0.000e0
115.43	5.850e2
115.50	0.000e0
115.64	0.000e0
115.71	5.850e2
115.78	0.000e0
116.62	0.000e0
116.69	2.930e2
116.76	0.000e0
118.02	0.000e0
118.09	5.850e2
118.16	0.000e0
119.14	0.000e0
119.21	2.930e2
119.28	0.000e0
120.82	0.000e0
120.89	5.850e2
120.96	0.000e0
121.17	0.000e0
121.24	5.850e2
121.31	0.000e0
123.00	0.000e0
123.07	5.850e2
123.14	0.000e0
123.49	0.000e0
123.56	1.463e3
123.63	0.000e0
123.70	1.170e3
123.77	0.000e0
126.22	0.000e0
126.29	2.930e2
126.36	0.000e0
126.50	0.000e0
126.57	8.780e2
126.64	0.000e0
127.06	0.000e0
127.13	8.780e2
127.20	0.000e0
128.46	0.000e0
128.53	2.926e3
128.60	0.000e0
128.74	0.000e0
128.81	2.930e2
128.88	8.780e2
128.95	0.000e0
129.58	0.000e0
129.65	2.930e2
129.72	5.850e2
129.79	0.000e0
131.54	0.000e0
131.61	2.930e2
131.68	2.930e2
131.75	0.000e0
132.80	0.000e0
132.87	1.463e3
132.94	0.000e0
133.08	0.000e0
133.15	9.070e3
133.22	5.850e2
133.29	0.000e0
133.85	0.000e0
133.92	2.930e2
133.99	0.000e0
134.06	0.000e0
134.13	1.463e3
134.20	2.930e2
134.27	0.000e0
135.11	0.000e0
135.18	1.694e5
135.25	0.000e0
135.67	0.000e0
135.74	5.850e2
135.81	0.000e0
137.77	0.000e0
137.84	2.930e2
137.91	0.000e0
138.05	0.000e0
138.12	5.850e2
138.19	0.000e0
138.82	0.000e0
138.89	1.170e3
138.96	0.000e0
139.31	0.000e0
139.38	1.170e3
139.45	8.780e2
139.52	0.000e0
140.09	0.000e0
140.16	2.048e3
140.23	0.000e0
140.72	0.000e0
140.79	1.170e3
140.86	0.000e0
141.21	0.000e0
141.28	1.755e3
141.35	0.000e0
142.54	0.000e0
142.61	1.463e3
142.68	0.000e0
145.06	0.000e0
145.13	2.633e3
145.20	7.636e4
145.27	1.551e4
145.34	0.000e0
146.60	0.000e0
146.67	2.930e2
146.74	0.000e0
147.44	0.000e0
147.51	1.463e3
147.58	0.000e0
147.93	0.000e0
148.00	5.850e2
148.07	1.463e3
148.14	0.000e0
148.98	0.000e0
149.05	1.185e5
149.12	1.317e4
149.19	0.000e0
149.47	0.000e0
149.54	4.389e3
149.61	0.000e0
150.17	0.000e0
150.24	5.850e2
150.31	0.000e0
150.38	0.000e0
150.45	1.170e3
150.52	0.000e0
151.36	0.000e0
151.43	2.930e2
151.50	0.000e0
151.64	0.000e0
151.71	5.850e2
151.78	0.000e0
151.85	0.000e0
151.92	3.540e4
151.99	0.000e0
152.90	0.000e0
152.97	8.780e2
153.04	0.000e0
153.46	0.000e0
153.53	2.930e2
153.60	0.000e0
154.09	0.000e0
154.16	2.930e2
154.23	0.000e0
154.30	0.000e0
154.37	5.850e2
154.44	0.000e0
155.00	0.000e0
155.07	8.780e2
155.14	0.000e0
156.40	0.000e0
156.47	2.930e2
156.54	0.000e0
157.73	0.000e0
157.81	1.170e3
157.88	0.000e0
158.02	0.000e0
158.09	1.755e3
158.16	0.000e0
159.21	0.000e0
159.28	5.850e2
159.35	0.000e0
159.56	0.000e0
159.63	5.850e2
159.70	0.000e0
160.75	0.000e0
160.82	5.850e2
160.89	0.000e0
161.17	0.000e0
161.24	2.930e2
161.31	0.000e0
163.34	0.000e0
163.41	8.780e2
163.48	0.000e0
164.18	0.000e0
164.25	8.780e2
164.32	0.000e0
164.88	0.000e0
164.95	2.930e2
165.02	0.000e0
166.07	0.000e0
166.14	5.850e2
166.21	0.000e0
166.49	0.000e0
166.56	2.930e2
166.63	2.633e3
166.70	0.000e0
168.38	0.000e0
168.45	5.850e2
168.52	0.000e0
169.01	0.000e0
169.08	2.341e3
169.15	0.000e0
169.50	0.000e0
169.57	2.930e2
169.64	0.000e0
169.71	0.000e0
169.78	1.170e3
169.85	0.000e0
171.74	0.000e0
171.81	8.780e2
171.88	0.000e0
172.65	0.000e0
172.72	5.850e2
172.79	0.000e0
172.86	8.780e2
172.93	0.000e0
174.19	0.000e0
174.26	1.960e4
174.33	0.000e0
174.40	8.780e2
174.47	0.000e0
174.54	0.000e0
174.61	2.930e2
174.68	0.000e0
174.75	1.252e5
174.82	0.000e0
174.96	0.000e0
175.03	7.022e4
175.10	0.000e0
177.98	0.000e0
178.05	1.170e3
178.12	0.000e0
179.80	0.000e0
179.87	5.850e2
179.94	0.000e0
180.85	0.000e0
180.92	4.301e4
180.99	3.218e4
181.06	2.930e2
181.13	0.000e0
184.28	0.000e0
184.35	6.202e4
184.42	0.000e0
185.33	0.000e0
185.40	5.850e2
185.47	0.000e0
186.87	0.000e0
186.94	1.258e4
187.01	6.817e4
187.08	2.048e3
187.15	0.000e0
187.71	0.000e0
187.78	2.930e2
187.85	0.000e0
187.92	8.780e2
187.99	0.000e0
188.20	0.000e0
188.27	5.850e2
188.34	0.000e0
190.16	0.000e0
190.23	1.170e3
190.30	0.000e0
192.54	0.000e0
192.61	1.170e3
192.68	5.850e2
192.75	2.930e2
192.82	0.000e0
193.45	0.000e0
193.52	5.850e2
193.59	0.000e0
193.73	0.000e0
193.80	1.170e3
193.87	0.000e0
195.56	0.000e0
195.63	1.463e4
195.70	0.000e0
195.98	0.000e0
196.05	2.930e2
196.12	0.000e0
196.75	0.000e0
196.82	4.974e4
196.89	0.000e0
197.66	0.000e0
197.73	5.850e2
197.80	0.000e0
198.78	0.000e0
198.85	5.850e2
198.92	0.000e0
199.06	0.000e0
199.13	5.850e2
199.20	0.000e0
199.83	0.000e0
199.90	5.850e2
199.97	0.000e0
200.46	0.000e0
200.53	8.780e2
200.60	0.000e0
201.23	0.000e0
201.30	2.048e3
201.37	0.000e0
202.77	0.000e0
202.84	2.930e2
202.91	0.000e0
203.33	0.000e0
203.40	2.930e2
203.47	0.000e0
203.61	0.000e0
203.68	1.463e3
203.75	0.000e0
204.24	0.000e0
204.31	2.926e3
204.38	0.000e0
205.01	0.000e0
205.08	2.633e3
205.15	0.000e0
206.34	0.000e0
206.41	5.851e3
206.48	0.000e0
206.55	1.170e3
206.62	0.000e0
206.76	0.000e0
206.83	2.048e3
206.90	0.000e0
206.97	0.000e0
207.04	2.930e2
207.11	0.000e0
207.32	0.000e0
207.39	8.780e2
207.46	0.000e0
208.93	0.000e0
209.00	8.780e2
209.07	0.000e0
209.14	1.463e3
209.21	4.096e3
209.28	5.850e2
209.35	0.000e0
209.42	1.463e3
209.49	0.000e0
213.42	0.000e0
213.49	2.341e3
213.56	0.000e0
213.70	0.000e0
213.77	5.850e2
213.84	0.000e0
213.91	8.780e2
213.98	5.850e2
214.05	0.000e0
214.12	5.850e2
214.19	0.000e0
214.82	0.000e0
214.89	2.930e2
214.96	0.000e0
215.24	0.000e0
215.31	1.755e3
215.38	0.000e0
216.50	0.000e0
216.57	2.930e2
216.64	0.000e0
217.27	0.000e0
217.34	5.850e2
217.41	0.000e0
217.48	0.000e0
217.55	5.850e2
217.62	0.000e0
217.83	0.000e0
217.90	2.930e2
217.97	1.463e3
218.04	3.394e4
218.11	0.000e0
218.46	0.000e0
218.53	5.850e2
218.60	0.000e0
218.67	5.850e2
218.74	0.000e0
218.81	0.000e0
218.88	5.850e2
218.95	0.000e0
220.70	0.000e0
220.77	8.780e2
220.84	0.000e0
221.26	0.000e0
221.33	5.850e2
221.40	0.000e0
222.03	0.000e0
222.10	8.780e2
222.17	0.000e0
223.36	0.000e0
223.43	2.930e2
223.50	0.000e0
226.09	0.000e0
226.16	2.930e2
226.23	2.930e2
226.30	0.000e0
227.63	0.000e0
227.70	5.850e2
227.77	0.000e0
229.45	0.000e0
229.52	2.930e2
229.59	5.850e2
229.66	0.000e0
229.80	0.000e0
229.87	2.048e3
229.94	0.000e0
230.01	8.780e2
230.08	0.000e0
231.63	0.000e0
231.70	2.692e4
231.77	0.000e0
232.26	0.000e0
232.33	2.930e2
232.40	0.000e0
233.17	0.000e0
233.24	8.780e2
233.31	8.780e2
233.38	0.000e0
233.45	1.170e3
233.52	3.511e3
233.59	0.000e0
235.27	0.000e0
235.34	8.780e2
235.41	0.000e0
235.48	3.862e4
235.55	0.000e0
235.69	0.000e0
235.76	2.984e4
235.83	0.000e0
236.25	0.000e0
236.32	2.341e3
236.39	0.000e0
236.74	0.000e0
236.81	2.930e2
236.88	0.000e0
237.58	0.000e0
237.65	2.930e2
237.72	8.780e2
237.79	2.930e2
237.86	0.000e0
238.70	0.000e0
238.77	5.850e2
238.84	0.000e0
239.19	0.000e0
239.26	2.930e2
239.33	0.000e0
240.03	0.000e0
240.10	3.803e3
240.17	0.000e0
241.43	0.000e0
241.50	2.930e2
241.57	0.000e0
241.71	0.000e0
241.78	5.850e2
241.85	0.000e0
241.92	5.850e2
241.99	0.000e0
242.69	0.000e0
242.76	1.138e5
242.83	0.000e0
242.97	0.000e0
243.04	5.850e2
243.11	0.000e0
243.60	0.000e0
243.67	2.930e2
243.74	0.000e0
244.65	0.000e0
244.72	3.745e4
244.79	2.930e2
244.86	0.000e0
245.07	0.000e0
245.14	2.930e2
245.21	0.000e0
246.61	0.000e0
246.68	8.514e4
246.75	0.000e0
249.06	0.000e0
249.13	2.930e2
249.20	0.000e0
250.61	0.000e0
250.68	2.930e2
250.75	0.000e0
252.71	0.000e0
252.78	8.780e2
252.85	0.000e0
253.06	0.000e0
253.13	8.780e2
253.20	0.000e0
255.02	0.000e0
255.09	5.850e2
255.16	0.000e0
255.37	0.000e0
255.44	1.755e3
255.51	0.000e0
255.79	0.000e0
255.86	2.930e2
255.93	0.000e0
257.89	0.000e0
257.96	8.780e2
258.03	1.170e3
258.10	0.000e0
258.17	2.930e2
258.24	0.000e0
261.46	0.000e0
261.53	5.850e2
261.60	0.000e0
262.23	0.000e0
262.30	2.930e2
262.37	0.000e0
262.93	0.000e0
263.00	5.850e2
263.07	0.000e0
264.19	0.000e0
264.26	2.930e2
264.33	0.000e0
265.45	0.000e0
265.52	8.780e2
265.59	2.930e2
265.66	0.000e0
266.99	0.000e0
267.06	3.511e3
267.13	0.000e0
267.48	0.000e0
267.55	2.930e2
267.62	0.000e0
268.46	0.000e0
268.53	5.850e2
268.60	0.000e0
269.73	0.000e0
269.80	5.850e2
269.87	0.000e0
272.46	0.000e0
272.53	2.930e2
272.60	0.000e0
272.74	0.000e0
272.81	5.850e2
272.88	2.930e2
272.95	0.000e0
273.51	0.000e0
273.58	2.930e2
273.65	0.000e0
273.72	0.000e0
273.79	5.850e2
273.86	0.000e0
276.10	0.000e0
276.17	2.930e2
276.24	0.000e0
276.31	0.000e0
276.38	2.930e2
276.45	0.000e0
278.13	0.000e0
278.20	8.780e2
278.27	0.000e0
279.04	0.000e0
279.11	5.850e2
279.18	0.000e0
279.53	0.000e0
279.60	2.930e2
279.67	0.000e0
279.88	0.000e0
279.95	5.850e2
280.02	0.000e0
280.79	0.000e0
280.86	8.780e2
280.93	0.000e0
282.47	0.000e0
282.54	8.780e2
282.61	0.000e0
282.82	0.000e0
282.89	2.930e2
282.96	0.000e0
284.29	0.000e0
284.36	8.780e2
284.43	0.000e0
284.64	0.000e0
284.71	1.463e3
284.78	0.000e0
285.13	0.000e0
285.20	5.850e2
285.27	0.000e0
285.76	0.000e0
285.83	1.170e3
285.90	0.000e0
286.11	0.000e0
286.18	1.170e3
286.25	0.000e0
286.67	0.000e0
286.74	1.170e3
286.81	0.000e0
287.51	0.000e0
287.58	3.218e3
287.65	0.000e0
288.14	0.000e0
288.21	1.463e3
288.28	2.930e2
288.35	0.000e0
288.91	0.000e0
288.99	9.596e4
289.06	0.000e0
289.48	0.000e0
289.55	5.850e2
289.62	0.000e0
289.69	0.000e0
289.76	5.850e2
289.83	0.000e0
289.90	3.803e3
289.97	0.000e0
290.53	0.000e0
290.60	2.930e2
290.67	0.000e0
291.23	0.000e0
291.30	8.780e2
291.37	0.000e0
291.65	0.000e0
291.72	1.170e3
291.79	0.000e0
292.98	0.000e0
293.05	5.850e2
293.12	0.000e0
293.89	0.000e0
293.96	2.930e2
294.03	0.000e0
294.10	5.850e2
294.17	0.000e0
294.59	0.000e0
294.66	9.918e4
294.73	1.916e5
294.80	0.000e0
294.87	2.930e2
294.94	0.000e0
295.01	2.253e4
295.08	0.000e0
296.13	0.000e0
296.20	2.930e2
296.27	0.000e0
296.55	0.000e0
296.62	2.930e2
296.69	1.170e3
296.76	0.000e0
299.91	0.000e0
299.98	2.930e2
300.05	0.000e0
300.82	0.000e0
300.89	2.930e2
300.96	0.000e0
302.78	0.000e0
302.85	2.930e2
302.92	0.000e0
304.53	0.000e0
304.60	3.803e3
304.67	4.476e4
304.74	1.463e3
304.81	2.048e3
304.88	0.000e0
305.86	0.000e0
305.93	2.930e2
306.00	0.000e0
306.56	0.000e0
306.63	8.780e2
306.70	2.930e2
306.77	0.000e0
308.03	0.000e0
308.10	2.930e2
308.17	0.000e0
308.81	0.000e0
308.88	8.780e2
308.95	0.000e0
310.42	0.000e0
310.49	2.341e3
310.56	0.000e0
311.19	0.000e0
311.26	1.170e3
311.33	0.000e0
311.75	0.000e0
311.82	8.780e2
311.89	0.000e0
312.80	0.000e0
312.87	8.780e2
312.94	0.000e0
313.01	0.000e0
313.08	8.780e2
313.15	0.000e0
313.43	0.000e0
313.50	2.048e3
313.57	0.000e0
313.64	1.463e3
313.71	0.000e0
314.06	0.000e0
314.13	5.850e2
314.20	0.000e0
316.02	0.000e0
316.09	5.850e2
316.16	0.000e0
317.35	0.000e0
317.42	8.780e2
317.49	0.000e0
320.64	0.000e0
320.71	1.755e3
320.78	0.000e0
321.48	0.000e0
321.55	2.048e3
321.62	0.000e0
322.95	0.000e0
323.02	5.850e2
323.09	0.000e0
323.44	0.000e0
323.51	5.850e2
323.58	2.930e2
323.65	0.000e0
324.70	0.000e0
324.77	1.170e3
324.84	0.000e0
325.26	0.000e0
325.33	1.170e3
325.40	0.000e0
326.87	0.000e0
326.94	5.764e4
327.01	0.000e0
327.71	0.000e0
327.78	8.780e2
327.85	0.000e0
329.33	0.000e0
329.40	2.930e2
329.47	0.000e0
330.10	0.000e0
330.17	2.930e2
330.24	0.000e0
330.45	0.000e0
330.52	1.755e3
330.59	0.000e0
