120.89	0.00E+00	
120.96	6.14E+03	
121.03	7.90E+04	
121.1	7.14E+05	
121.17	2.53E+05	
121.24	0.00E+00	
121.31	0.00E+00	
121.38	2.00E+05	
121.45	0.00E+00	
121.52	4.59E+05	
121.59	3.76E+05	
121.66	5.88E+05	
121.73	8.10E+05	
121.8	4.10E+05	
121.87	9.84E+05	
121.94	1.89E+06	
122.01	4.49E+06	
122.08	5.23E+06	
122.15	4.97E+06	
122.22	6.08E+06	
122.29	6.29E+06	
122.36	4.90E+06	
122.44	1.77E+06	
122.51	1.88E+06	
122.58	4.08E+06	
122.65	3.06E+06	
122.72	5.68E+05	
122.79	9.66E+03	
122.86	1.28E+06	
122.93	7.54E+05	
123	7.96E+05	
123.07	7.62E+05	
123.14	5.32E+05	
123.21	1.62E+05	
123.28	4.97E+03	
123.35	3.60E+04	
123.42	4.10E+03	
123.49	6.84E+05	
123.56	2.77E+05	
123.63	5.66E+05	
123.7	2.19E+05	
123.77	1.93E+06	
123.84	4.40E+05	
123.91	8.76E+05	
123.98	1.15E+06	
124.05	1.21E+05	
124.12	4.90E+05	
124.19	6.67E+05	
124.26	3.92E+05	
124.33	0.00E+00	
124.54	0.00E+00	
124.61	2.07E+05	
124.68	9.20E+05	
124.75	4.51E+05	
124.82	2.39E+05	
124.89	1.19E+05	
124.96	0.00E+00	
125.03	2.11E+05	
125.1	1.72E+05	
125.17	3.96E+05	
125.24	9.57E+05	
125.31	9.01E+05	
125.38	1.96E+05	
125.45	1.36E+06	
125.52	3.71E+06	
125.59	1.10E+06	
125.66	2.10E+06	
125.73	2.03E+06	
125.8	2.52E+06	
125.87	1.84E+06	
125.94	1.62E+06	
126.01	1.29E+06	
126.08	1.41E+06	
126.15	1.48E+05	
126.22	4.66E+05	
126.29	2.41E+05	
126.36	0.00E+00	
126.43	0.00E+00	
126.5	3.12E+05	
126.57	2.48E+05	
126.64	1.04E+05	
126.71	1.36E+05	
126.78	2.69E+04	
126.85	5.47E+04	
126.92	1.65E+05	
126.99	1.68E+05	
127.06	6.35E+04	
127.13	6.22E+05	
127.2	5.85E+02	
127.27	0.00E+00	
127.34	3.75E+05	
127.41	5.12E+04	
127.48	7.21E+05	
127.55	5.56E+04	
127.62	1.65E+05	
127.69	3.13E+04	
127.76	8.78E+02	
127.83	0.00E+00	
127.9	6.57E+05	
127.97	1.98E+05	
128.04	1.08E+04	
128.11	6.91E+04	
128.18	8.89E+04	
128.25	2.11E+05	
128.32	0.00E+00	
128.53	0.00E+00	
128.6	5.62E+05	
128.67	1.40E+04	
128.74	2.59E+05	
128.81	8.31E+04	
128.88	0.00E+00	
128.95	4.73E+05	
129.02	0.00E+00	
129.09	4.29E+05	
129.16	2.91E+05	
129.23	1.60E+05	
129.3	6.92E+05	
129.37	4.21E+05	
129.44	8.46E+05	
129.51	1.05E+06	
129.58	8.01E+05	
129.65	2.25E+05	
129.72	1.19E+06	
129.79	1.69E+06	
129.86	9.40E+05	
129.93	7.82E+05	
130	8.62E+05	
130.07	2.06E+05	
130.14	4.39E+03	
130.21	1.84E+06	
130.28	1.01E+06	
130.35	8.59E+05	
130.42	1.27E+06	
130.49	1.90E+06	
130.56	7.36E+05	
130.63	6.75E+05	
130.7	6.47E+05	
130.77	1.85E+06	
130.84	1.45E+06	
130.91	2.36E+06	
130.98	1.25E+06	
131.05	1.63E+06	
131.12	9.98E+05	
131.19	1.29E+06	
131.26	3.46E+05	
131.33	1.32E+06	
131.4	1.59E+06	
131.47	1.42E+06	
131.54	1.89E+06	
131.61	1.24E+06	
131.68	1.38E+06	
131.75	1.27E+06	
131.82	1.22E+06	
131.89	1.55E+06	
131.96	1.13E+06	
132.03	6.10E+05	
132.1	3.87E+05	
132.17	7.77E+05	
132.24	2.47E+05	
132.31	4.27E+04	
132.38	2.05E+03	
132.45	5.05E+05	
132.52	0.00E+00	
132.59	4.18E+05	
132.66	0.00E+00	
132.73	4.42E+05	
132.8	4.74E+04	
132.87	0.00E+00	
132.94	2.55E+05	
133.01	0.00E+00	
133.22	0.00E+00	
133.29	1.92E+05	
133.36	2.29E+05	
133.43	0.00E+00	
133.5	0.00E+00	
133.57	4.14E+05	
133.64	9.83E+04	
133.71	1.48E+05	
133.78	0.00E+00	
133.85	0.00E+00	
133.92	2.45E+05	
133.99	2.98E+05	
134.06	1.43E+04	
134.13	1.76E+03	
134.2	0.00E+00	
134.34	0.00E+00	
134.41	3.13E+05	
134.48	0.00E+00	
134.55	1.81E+05	
134.62	0.00E+00	
134.69	3.65E+05	
134.76	0.00E+00	
135.25	0.00E+00	
135.32	1.67E+05	
135.39	3.20E+05	
135.46	3.80E+05	
135.53	1.58E+04	
135.6	7.14E+05	
135.67	9.59E+05	
135.74	0.00E+00	
135.81	0.00E+00	
135.88	8.06E+05	
135.95	2.22E+04	
136.02	2.57E+05	
136.09	0.00E+00	
136.37	0.00E+00	
136.44	3.45E+04	
136.51	3.32E+05	
136.58	8.78E+03	
136.65	0.00E+00	
136.72	1.28E+05	
136.79	2.93E+02	
136.86	0.00E+00	
137.28	0.00E+00	
137.35	1.55E+05	
137.42	0.00E+00	
137.49	0.00E+00	
137.56	5.33E+05	
137.63	6.76E+05	
137.7	4.77E+04	
137.77	1.64E+05	
137.84	6.45E+05	
137.91	8.43E+05	
137.98	6.96E+05	
138.05	0.00E+00	
138.12	3.28E+04	
138.19	0.00E+00	
138.33	0.00E+00	
138.4	1.31E+05	
138.47	0.00E+00	
138.54	1.47E+05	
138.61	1.01E+05	
138.68	1.44E+05	
138.75	0.00E+00	
138.82	2.12E+05	
138.89	1.65E+05	
138.96	7.54E+05	
139.03	3.27E+05	
139.1	6.67E+04	
139.17	0.00E+00	
139.45	0.00E+00	
139.52	2.45E+05	
139.59	9.01E+04	
139.66	2.46E+04	
139.73	8.69E+05	
139.8	1.32E+04	
139.87	2.25E+05	
139.94	7.18E+05	
140.02	1.71E+05	
140.09	2.93E+02	
140.16	9.63E+04	
140.23	1.19E+05	
140.3	0.00E+00	
140.37	0.00E+00	
140.44	3.80E+04	
140.51	1.13E+05	
140.58	2.26E+05	
140.65	0.00E+00	
140.72	6.38E+04	
140.79	1.95E+05	
140.86	5.47E+04	
140.93	0.00E+00	
141	1.23E+05	
141.07	4.55E+05	
141.14	2.51E+05	
141.21	1.39E+05	
141.28	8.87E+04	
141.35	2.32E+05	
141.42	1.46E+03	
141.49	0.00E+00	
141.56	4.74E+05	
141.63	5.54E+05	
141.7	6.06E+05	
141.77	4.21E+05	
141.84	8.33E+05	
141.91	1.27E+05	
141.98	2.66E+04	
142.05	2.43E+05	
142.12	1.45E+05	
142.19	0.00E+00	
142.4	0.00E+00	
142.47	1.10E+06	
142.54	9.41E+05	
142.61	2.09E+05	
142.68	6.03E+05	
142.75	4.52E+05	
142.82	6.49E+05	
142.89	2.88E+05	
142.96	1.70E+05	
143.03	9.88E+05	
143.1	6.57E+05	
143.17	6.07E+05	
143.24	1.52E+04	
143.31	0.00E+00	
143.38	2.93E+02	
143.45	4.80E+04	
143.52	4.80E+05	
143.59	6.58E+04	
143.66	9.87E+05	
143.73	2.79E+05	
143.8	4.15E+05	
143.87	2.80E+05	
143.94	7.05E+05	
144.01	5.66E+05	
144.08	2.96E+05	
144.15	0.00E+00	
144.29	0.00E+00	
144.36	4.39E+05	
144.43	5.50E+05	
144.5	7.01E+05	
144.57	1.43E+06	
144.64	1.25E+06	
144.71	2.01E+06	
144.78	3.65E+05	
144.85	2.11E+05	
144.92	9.06E+05	
144.99	1.14E+06	
145.06	6.24E+05	
145.13	3.78E+05	
145.2	4.66E+05	
145.27	1.95E+05	
145.34	2.44E+05	
145.41	8.09E+05	
145.48	1.14E+04	
145.55	3.06E+05	
145.62	1.63E+05	
145.69	0.00E+00	
145.76	0.00E+00	
145.83	1.51E+05	
145.9	0.00E+00	
145.97	1.80E+05	
146.04	0.00E+00	
146.25	0.00E+00	
146.32	2.62E+05	
146.39	0.00E+00	
146.46	4.57E+05	
146.53	1.08E+05	
146.6	6.06E+05	
146.67	3.60E+05	
146.74	3.42E+04	
146.81	6.69E+05	
146.88	1.17E+04	
146.95	2.34E+05	
147.02	3.05E+05	
147.09	1.83E+05	
147.16	1.62E+05	
147.23	1.38E+05	
147.3	0.00E+00	
147.44	0.00E+00	
147.51	3.02E+05	
147.58	6.35E+04	
147.65	0.00E+00	
147.86	0.00E+00	
147.93	3.20E+05	
148	0.00E+00	
148.07	3.91E+05	
148.14	5.27E+03	
148.21	0.00E+00	
148.28	0.00E+00	
148.35	4.56E+05	
148.42	4.01E+05	
148.49	1.86E+05	
148.56	0.00E+00	
148.63	0.00E+00	
148.7	1.81E+05	
148.77	9.10E+04	
148.84	2.00E+05	
148.91	1.24E+05	
148.98	2.51E+05	
149.05	0.00E+00	
149.12	3.95E+05	
149.19	6.58E+04	
149.26	0.00E+00	
149.33	0.00E+00	
149.4	2.08E+04	
149.47	0.00E+00	
149.54	0.00E+00	
149.61	7.36E+05	
149.68	4.31E+05	
149.75	1.21E+05	
149.82	3.13E+05	
149.89	0.00E+00	
150.03	0.00E+00	
150.1	3.03E+05	
150.17	8.43E+04	
150.24	7.31E+03	
150.31	0.00E+00	
150.38	0.00E+00	
150.45	1.04E+05	
150.52	0.00E+00	
150.66	0.00E+00	
150.73	1.10E+05	
150.8	5.82E+05	
150.87	0.00E+00	
151.01	0.00E+00	
151.08	2.93E+05	
151.15	8.78E+02	
151.22	0.00E+00	
151.29	2.93E+02	
151.36	0.00E+00	
151.64	0.00E+00	
151.71	1.69E+05	
151.78	0.00E+00	
151.85	3.63E+05	
151.92	1.29E+04	
151.99	0.00E+00	
152.06	0.00E+00	
152.13	2.39E+05	
152.2	1.55E+04	
152.27	0.00E+00	
152.34	0.00E+00	
152.41	1.55E+05	
152.48	4.25E+05	
152.55	1.46E+03	
152.62	0.00E+00	
152.69	1.11E+05	
152.76	5.56E+03	
152.83	0.00E+00	
153.46	0.00E+00	
153.53	3.00E+05	
153.6	0.00E+00	
153.67	8.83E+05	
153.74	1.70E+04	
153.81	2.46E+04	
153.88	5.56E+05	
153.95	9.01E+05	
154.02	1.94E+05	
154.09	1.21E+05	
154.16	1.52E+04	
154.23	0.00E+00	
154.44	0.00E+00	
154.51	3.13E+05	
154.58	3.32E+05	
154.65	4.72E+05	
154.72	1.41E+05	
154.79	0.00E+00	
154.86	4.17E+05	
154.93	2.97E+05	
155	7.84E+04	
155.07	4.67E+05	
155.14	6.73E+03	
155.21	0.00E+00	
155.28	0.00E+00	
155.35	2.93E+02	
155.42	0.00E+00	
155.77	0.00E+00	
155.84	2.26E+05	
155.91	2.93E+02	
155.98	0.00E+00	
156.05	0.00E+00	
156.12	1.48E+05	
156.19	1.47E+05	
156.26	1.08E+05	
156.33	0.00E+00	
156.4	0.00E+00	
156.47	4.21E+05	
156.54	2.92E+05	
156.61	2.60E+05	
156.68	7.90E+04	
156.75	2.37E+05	
156.82	2.50E+05	
156.89	1.76E+05	
156.96	2.08E+05	
157.03	2.60E+05	
157.1	5.62E+05	
157.17	5.19E+05	
157.24	1.94E+05	
157.31	1.40E+05	
157.38	2.49E+05	
157.45	0.00E+00	
157.52	8.26E+05	
157.59	3.51E+05	
157.66	1.41E+06	
157.73	5.64E+05	
157.81	6.71E+05	
157.88	3.51E+05	
157.95	9.80E+05	
158.02	8.66E+05	
158.09	1.25E+06	
158.16	9.97E+05	
158.23	9.96E+05	
158.3	6.04E+05	
158.37	2.30E+06	
158.44	2.16E+06	
158.51	2.24E+06	
158.58	5.42E+06	
158.65	5.77E+06	
158.72	3.96E+06	
158.79	4.75E+06	
158.86	2.34E+06	
158.93	2.81E+06	
159	2.50E+06	
159.07	2.23E+06	
159.14	5.78E+05	
159.21	7.70E+05	
159.28	7.26E+04	
159.35	5.85E+02	
159.42	1.04E+05	
159.49	4.23E+05	
159.56	7.36E+05	
159.63	4.48E+05	
159.7	1.16E+05	
159.77	3.38E+05	
159.84	2.99E+05	
159.91	6.21E+05	
159.98	2.01E+05	
160.05	5.81E+05	
160.12	8.34E+04	
160.19	0.00E+00	
160.26	4.32E+05	
160.33	2.31E+05	
160.4	1.19E+05	
160.47	2.15E+05	
160.54	2.55E+05	
160.61	3.28E+05	
160.68	5.63E+05	
160.75	1.14E+05	
160.82	0.00E+00	
160.89	1.36E+05	
160.96	3.43E+05	
161.03	2.93E+02	
161.1	2.93E+02	
161.17	0.00E+00	
161.24	0.00E+00	
161.31	1.46E+03	
161.38	0.00E+00	
161.45	0.00E+00	
161.52	2.28E+05	
161.59	1.52E+05	
161.66	0.00E+00	
161.73	8.75E+05	
161.8	2.49E+05	
161.87	0.00E+00	
162.15	0.00E+00	
162.22	2.43E+05	
162.29	0.00E+00	
162.64	0.00E+00	
162.71	8.49E+03	
162.78	1.23E+04	
162.85	0.00E+00	
162.92	1.98E+05	
162.99	2.46E+05	
163.06	0.00E+00	
163.13	2.50E+05	
163.2	0.00E+00	
163.27	0.00E+00	
163.34	8.16E+04	
163.41	4.65E+05	
163.48	2.15E+05	
163.55	0.00E+00	
163.62	6.73E+03	
163.69	3.90E+05	
163.76	3.56E+05	
163.83	1.12E+05	
163.9	0.00E+00	
163.97	8.81E+04	
164.04	0.00E+00	
164.18	0.00E+00	
164.25	2.90E+05	
164.32	2.93E+02	
164.39	0.00E+00	
164.46	0.00E+00	
164.53	1.62E+05	
164.6	0.00E+00	
164.88	0.00E+00	
164.95	1.12E+06	
165.02	2.82E+05	
165.09	0.00E+00	
165.16	3.46E+05	
165.23	8.49E+03	
165.3	0.00E+00	
165.44	0.00E+00	
165.51	1.01E+05	
165.58	1.24E+05	
165.65	0.00E+00	
165.93	0.00E+00	
166	3.79E+05	
166.07	5.24E+04	
166.14	8.98E+04	
166.21	2.52E+05	
166.28	7.31E+03	
166.35	1.21E+05	
166.42	5.65E+04	
166.49	1.07E+06	
166.56	5.76E+05	
166.63	1.58E+04	
166.7	1.93E+04	
166.77	5.38E+05	
166.84	4.61E+05	
166.91	6.01E+05	
166.98	3.10E+05	
167.05	9.26E+05	
167.12	4.16E+05	
167.19	1.46E+03	
167.26	0.00E+00	
167.33	2.93E+02	
167.4	2.37E+05	
167.47	0.00E+00	
167.54	2.93E+02	
167.61	0.00E+00	
167.68	0.00E+00	
167.75	2.93E+02	
167.82	0.00E+00	
167.89	1.29E+05	
167.96	0.00E+00	
168.31	0.00E+00	
168.38	2.53E+05	
168.45	3.98E+04	
168.52	2.67E+05	
168.59	0.00E+00	
168.8	0.00E+00	
168.87	1.27E+05	
168.94	7.14E+04	
169.01	0.00E+00	
169.08	0.00E+00	
169.15	7.69E+05	
169.22	1.18E+05	
169.29	0.00E+00	
169.36	0.00E+00	
169.43	2.06E+05	
169.5	0.00E+00	
169.57	0.00E+00	
169.64	2.93E+02	
169.71	0.00E+00	
169.78	3.97E+05	
169.85	3.82E+05	
169.92	8.78E+02	
169.99	1.84E+05	
170.06	3.00E+05	
170.13	2.98E+05	
170.2	1.44E+05	
170.27	0.00E+00	
170.41	0.00E+00	
170.48	1.57E+05	
170.55	0.00E+00	
170.62	9.34E+05	
170.69	2.88E+05	
170.76	3.42E+05	
170.83	1.96E+05	
170.9	4.24E+04	
170.97	4.57E+05	
171.04	0.00E+00	
171.11	2.90E+05	
171.18	4.85E+05	
171.25	0.00E+00	
171.39	0.00E+00	
171.46	1.21E+05	
171.53	3.39E+04	
171.6	2.09E+05	
171.67	3.48E+04	
171.74	0.00E+00	
171.81	7.81E+05	
171.88	3.82E+05	
171.95	3.61E+05	
172.02	0.00E+00	
172.09	2.04E+05	
172.16	1.05E+05	
172.23	0.00E+00	
172.58	0.00E+00	
172.65	4.27E+05	
172.72	2.81E+05	
172.79	4.68E+03	
172.86	6.24E+05	
172.93	3.44E+05	
173	2.27E+05	
173.07	3.05E+05	
173.14	0.00E+00	
173.42	0.00E+00	
173.49	3.95E+04	
173.56	2.24E+05	
173.63	0.00E+00	
173.7	0.00E+00	
173.77	2.09E+05	
173.84	6.28E+05	
173.91	0.00E+00	
174.05	0.00E+00	
174.12	6.03E+04	
174.19	1.72E+05	
174.26	2.24E+05	
174.33	0.00E+00	
174.75	0.00E+00	
174.82	1.87E+05	
174.89	2.19E+05	
174.96	0.00E+00	
175.03	1.05E+04	
175.1	7.90E+04	
175.17	2.68E+05	
175.24	0.00E+00	
175.31	3.18E+05	
175.38	2.02E+04	
175.45	3.13E+05	
175.52	0.00E+00	
175.66	0.00E+00	
175.73	1.56E+05	
175.8	9.63E+04	
175.88	1.54E+05	
175.95	0.00E+00	
176.02	2.86E+05	
176.09	2.05E+03	
176.16	2.93E+02	
176.23	8.34E+05	
176.3	3.72E+05	
176.37	0.00E+00	
176.44	0.00E+00	
176.51	2.86E+05	
176.58	2.93E+03	
176.65	1.02E+06	
176.72	3.85E+05	
176.79	0.00E+00	
176.86	1.98E+05	
176.93	2.56E+05	
177	4.11E+05	
177.07	2.54E+05	
177.14	8.03E+05	
177.21	6.15E+05	
177.28	9.10E+04	
177.35	0.00E+00	
177.56	0.00E+00	
177.63	2.73E+05	
177.7	0.00E+00	
177.77	1.47E+05	
177.84	0.00E+00	
178.12	0.00E+00	
178.19	1.67E+04	
178.26	0.00E+00	
178.54	0.00E+00	
178.61	2.15E+05	
178.68	4.39E+04	
178.75	0.00E+00	
178.89	0.00E+00	
178.96	1.43E+05	
179.03	9.22E+04	
179.1	0.00E+00	
179.52	0.00E+00	
179.59	7.76E+05	
179.66	1.56E+05	
179.73	2.37E+05	
179.8	0.00E+00	
179.87	0.00E+00	
179.94	3.48E+05	
180.01	2.14E+05	
180.08	0.00E+00	
180.78	0.00E+00	
180.85	1.67E+05	
180.92	0.00E+00	
181.06	0.00E+00	
181.13	1.55E+05	
181.2	0.00E+00	
181.62	0.00E+00	
181.69	1.23E+05	
181.76	2.94E+05	
181.83	0.00E+00	
181.9	1.47E+05	
181.97	0.00E+00	
182.11	0.00E+00	
182.18	3.12E+05	
182.25	0.00E+00	
182.32	0.00E+00	
182.39	1.52E+05	
182.46	1.87E+05	
182.53	3.51E+05	
182.6	3.86E+04	
182.67	7.15E+05	
182.74	1.93E+05	
182.81	3.79E+05	
182.88	3.95E+05	
182.95	5.77E+05	
183.02	5.27E+05	
183.09	5.86E+05	
183.16	1.76E+03	
183.23	0.00E+00	
183.51	0.00E+00	
183.58	9.42E+04	
183.65	3.51E+04	
183.72	6.14E+03	
183.79	8.78E+02	
183.86	1.66E+05	
183.93	1.63E+05	
184	0.00E+00	
184.21	0.00E+00	
184.28	2.10E+05	
184.35	0.00E+00	
184.42	0.00E+00	
184.49	5.98E+05	
184.56	5.46E+05	
184.63	2.66E+04	
184.7	6.57E+05	
184.77	1.51E+05	
184.84	0.00E+00	
184.91	7.44E+05	
184.98	4.99E+05	
185.05	8.98E+04	
185.12	4.33E+05	
185.19	1.57E+05	
185.26	0.00E+00	
185.33	2.93E+02	
185.4	0.00E+00	
185.68	0.00E+00	
185.75	7.61E+03	
185.82	4.59E+04	
185.89	0.00E+00	
186.17	0.00E+00	
186.24	1.61E+05	
186.31	0.00E+00	
186.38	4.62E+05	
186.45	7.35E+05	
186.52	1.10E+05	
186.59	7.67E+05	
186.66	5.62E+05	
186.73	1.55E+05	
186.8	5.00E+05	
186.87	8.29E+05	
186.94	7.79E+05	
187.01	8.15E+05	
187.08	5.32E+05	
187.15	2.81E+05	
187.22	0.00E+00	
187.57	0.00E+00	
187.64	2.98E+05	
187.71	3.96E+05	
187.78	2.47E+05	
187.85	2.74E+05	
187.92	0.00E+00	
187.99	3.04E+04	
188.06	0.00E+00	
188.48	0.00E+00	
188.55	1.77E+05	
188.62	6.44E+03	
188.69	0.00E+00	
188.76	1.01E+05	
188.83	0.00E+00	
189.04	0.00E+00	
189.11	6.58E+04	
189.18	0.00E+00	
189.46	0.00E+00	
189.53	1.36E+05	
189.6	0.00E+00	
190.72	0.00E+00	
190.79	1.82E+05	
190.86	0.00E+00	
190.93	2.55E+05	
191	5.76E+04	
191.07	0.00E+00	
191.14	0.00E+00	
191.21	2.63E+05	
191.28	0.00E+00	
191.7	0.00E+00	
191.77	5.12E+04	
191.84	0.00E+00	
191.98	0.00E+00	
192.05	1.65E+05	
192.12	0.00E+00	
192.19	0.00E+00	
192.26	1.64E+05	
192.33	0.00E+00	
192.75	0.00E+00	
192.82	2.17E+05	
192.89	2.94E+05	
192.96	1.35E+04	
193.03	0.00E+00	
193.94	0.00E+00	
194.01	1.34E+05	
194.09	5.71E+05	
194.16	1.82E+05	
194.23	0.00E+00	
194.51	0.00E+00	
194.58	1.26E+05	
194.65	0.00E+00	
194.72	3.02E+05	
194.79	0.00E+00	
194.86	0.00E+00	
194.93	3.31E+05	
195	0.00E+00	
195.07	2.04E+05	
195.14	4.46E+05	
195.21	0.00E+00	
195.63	0.00E+00	
195.7	1.68E+05	
195.77	2.34E+03	
195.84	0.00E+00	
195.91	0.00E+00	
195.98	3.13E+05	
196.05	0.00E+00	
196.75	0.00E+00	
196.82	7.61E+04	
196.89	1.71E+05	
196.96	0.00E+00	
197.38	0.00E+00	
197.45	1.71E+05	
197.52	1.73E+04	
197.59	0.00E+00	
197.66	0.00E+00	
197.73	1.76E+04	
197.8	3.44E+05	
197.87	1.38E+05	
197.94	4.15E+04	
