<Function 1, scan #0, time 0.0034000000450760126>
00-18-C7-37-88-4E	7E-49-05-EA-38-6E
raw_mcr	raw_count	mcr_multiplier	count_gain
16282478	13691	1	64
16291656	17929	1	64
16300832	30354	1	4
16310010	30592	1	16
16319188	10414	1	64
16328364	24503	1	16
16337542	0	1	1
16365072	0	1	1
16374250	12910	1	16
16383426	14382	1	64
16392604	28215	1	16
16401782	14921	1	16
16410958	29842	1	4
16420136	0	1	1
16429312	13166	1	16
16438490	10770	1	16
16447666	24777	1	16
16456844	14949	1	64
16466020	14075	1	64
16475198	12251	1	16
16484376	21184	1	64
16493552	14497	1	256
16502730	17138	1	64
16511906	8198	1	256
16521084	31689	1	64
16530260	9830	1	256
16539438	28814	1	64
16548614	25339	1	64
16557792	20073	1	64
16566970	21993	1	64
16576146	9234	1	16
16585324	29093	1	16
16594500	15049	1	16
16603678	0	1	1
16612854	0	1	1
16622032	19474	1	16
16631208	15470	1	16
16640386	25966	1	4
16649562	8521	1	16
16658740	26917	1	1
16667918	13678	1	4
16677094	10295	1	16
16686272	10496	1	16
16695448	15872	1	4
16704626	9714	1	64
16713802	585	1	1
16722980	0	1	1
16732156	23442	1	16
16741334	12800	1	4
16750512	11259	1	64
16759688	13897	1	4
16768866	10331	1	16
8389022	31305	2	1
8393610	878	2	1
8398198	0	2	1
8402788	10258	2	64
8407376	12379	2	16
8411964	10825	2	1
8416552	17262	2	4
8421142	22235	2	4
8425730	13202	2	16
8430318	0	2	1
8444084	0	2	1
8448672	8773	2	64
8453262	14043	2	1
8457850	16183	2	16
8462438	20773	2	4
8467026	0	2	1
8471616	29550	2	16
8476204	0	2	1
8480792	26825	2	16
8485382	18176	2	16
8489970	10021	2	16
8494558	10807	2	64
8499146	26295	2	16
8503736	13225	2	64
8508324	16338	2	64
8512912	12517	2	64
8517500	14043	2	16
8522090	18574	2	64
8526678	26469	2	64
8531266	14683	2	64
8535856	12224	2	64
8540444	13463	2	64
8545032	12873	2	16
8549620	4389	2	1
8554210	28773	2	64
8558798	15739	2	64
8563386	13422	2	64
8567976	19854	2	64
8572564	29710	2	64
8577152	11506	2	64
8581740	10546	2	64
8586330	10112	2	64
8590918	28960	2	64
8595506	22693	2	64
8600094	9214	2	256
8604684	19447	2	64
8609272	25522	2	64
8613860	15593	2	64
8618450	20146	2	64
8623038	21614	2	16
8627626	20622	2	64
8632214	24855	2	64
8636804	22235	2	64
8641392	29600	2	64
8645980	19328	2	64
8650568	21605	2	64
8655158	19909	2	64
8659746	18994	2	64
8664334	24247	2	64
8668924	17614	2	64
8673512	9527	2	64
8678100	24210	2	16
8682688	12142	2	64
8687278	15415	2	16
8691866	10679	2	4
8696454	2048	2	1
8701044	31561	2	16
8705632	0	2	1
8710220	26149	2	16
8714808	0	2	1
8719398	27593	2	16
8723986	11849	2	4
8728574	0	2	1
8733162	15963	2	16
8737752	0	2	1
8751518	0	2	1
8756106	11995	2	16
8760694	14318	2	16
8765282	0	2	1
8769872	0	2	1
8774460	25874	2	16
8779048	24576	2	4
8783636	9216	2	16
8788226	0	2	1
8792814	0	2	1
8797402	15323	2	16
8801992	18597	2	16
8806580	14336	2	1
8811168	1755	2	1
8815756	0	2	1
8824934	0	2	1
8829522	19529	2	16
8834112	0	2	1
8838700	11319	2	16
8843288	0	2	1
8847876	22821	2	16
8852466	0	2	1
8884586	0	2	1
8889174	10405	2	16
8893762	19986	2	16
8898350	23735	2	16
8902940	15799	2	1
8907528	11163	2	64
8912116	14976	2	64
8916704	0	2	1
8921294	0	2	1
8925882	12594	2	64
8930470	22235	2	1
8935060	16055	2	16
8939648	0	2	1
8958002	0	2	1
8962590	8631	2	4
8967180	20718	2	16
8971768	8777	2	1
8976356	0	2	1
8980944	31963	2	4
8985534	293	2	1
8990122	0	2	1
9017654	0	2	1
9022242	9710	2	16
9026830	0	2	1
9031418	0	2	1
9036008	8329	2	64
9040596	10569	2	64
9045184	11922	2	4
9049774	10222	2	16
9054362	10075	2	64
9058950	13170	2	64
9063538	10880	2	64
9068128	0	2	1
9072716	8192	2	4
9077304	0	2	1
9086482	0	2	1
9091070	8192	2	16
9095658	0	2	1
9100248	9161	2	16
9104836	25307	2	4
9109424	9015	2	16
9114012	0	2	1
9118602	13239	2	16
9123190	10295	2	16
9127778	11776	2	64
9132366	20425	2	16
9136956	16677	2	4
9141544	0	2	1
9159898	0	2	1
9164486	15287	2	16
9169076	22528	2	4
9173664	24576	2	1
9178252	13577	2	64
9182842	13166	2	1
9187430	14043	2	16
9192018	11214	2	64
9196606	10697	2	16
9201196	293	2	1
9205784	24064	2	4
9210372	29623	2	4
9214960	0	2	1
9219550	0	2	1
