<Function 1, scan #1, time 0.010716666467487812>
00-18-61-86-74-4F	3D-7C-05-24-03-6E
raw_mcr	raw_count	mcr_multiplier	count_gain
15695144	20224	1	16
15704322	11205	1	64
15713498	21312	1	64
15722676	21870	1	4
15731852	20357	1	64
15741030	30135	1	16
15750206	10167	1	64
15759384	8435	1	256
15768560	25248	1	64
15777738	14592	1	64
15786916	12544	1	64
15796092	8238	1	64
15805270	21321	1	16
15814446	27538	1	16
15823624	12174	1	64
15832800	15813	1	64
15841978	25984	1	16
15851154	10514	1	64
15860332	26697	1	16
15869510	24878	1	64
15878686	30171	1	16
15887864	32713	1	64
15897040	16174	1	64
15906218	20562	1	64
15915394	22199	1	16
15924572	10002	1	64
15933748	8608	1	64
15942926	30592	1	16
15952104	11730	1	64
15961280	23694	1	64
15970458	12157	1	256
15979634	13681	1	256
15988812	12816	1	256
15997988	10776	1	256
16007166	8774	1	256
16016342	17888	1	64
16025520	23753	1	16
16034696	16014	1	64
16043874	11370	1	256
16053052	8254	1	256
16062228	13801	1	64
16071406	12274	1	64
16080582	25166	1	64
16089760	9808	1	256
16098936	24169	1	64
16108114	10835	1	256
16117290	10886	1	256
16126468	12458	1	256
16135646	11096	1	256
16144822	10342	1	256
16154000	20631	1	256
16163176	15155	1	256
16172354	16071	1	256
16181530	13215	1	256
16190708	32640	1	64
16199884	20553	1	64
16209062	23355	1	64
16218240	14483	1	256
16227416	26969	1	256
16236594	28593	1	256
16245770	9553	1	1024
16254948	28817	1	256
16264124	25794	1	256
16273302	26383	1	256
16282478	8909	1	1024
16291656	9001	1	1024
16300832	22070	1	256
16310010	27493	1	256
16319188	22701	1	256
16328364	31246	1	64
16337542	22487	1	64
16346718	20174	1	64
16355896	27323	1	64
16365072	10552	1	256
16374250	19650	1	256
16383426	25480	1	256
16392604	15216	1	256
16401782	20784	1	256
16410958	13706	1	256
16420136	17638	1	256
16429312	19471	1	256
16438490	16127	1	256
16447666	12053	1	256
16456844	30958	1	64
16466020	25838	1	64
16475198	16779	1	256
16484376	20845	1	256
16493552	24746	1	256
16502730	26407	1	256
16511906	11358	1	1024
16521084	14612	1	1024
16530260	9788	1	1024
16539438	12570	1	1024
16548614	9765	1	1024
16557792	9400	1	1024
16566970	11214	1	1024
16576146	31840	1	256
16585324	16408	1	256
16594500	13417	1	64
16603678	24320	1	64
16612854	29925	1	64
16622032	15263	1	256
16631208	29056	1	64
16640386	15459	1	256
16649562	31886	1	64
16658740	14841	1	256
16667918	15625	1	256
16677094	31531	1	256
16686272	17201	1	256
16695448	13130	1	256
16704626	10025	1	256
16713802	9341	1	256
16722980	24453	1	64
16732156	8743	1	256
16741334	21961	1	64
16750512	15063	1	256
16759688	31042	1	256
16768866	9241	1	1024
8389022	12251	2	1024
8393610	11722	2	1024
8398198	10574	2	1024
8402788	14097	2	1024
8407376	11701	2	1024
8411964	9520	2	1024
8416552	10812	2	1024
8421142	30170	2	256
8425730	13926	2	256
8430318	8584	2	256
8434906	29605	2	64
8439496	28791	2	64
8444084	12435	2	256
8448672	10112	2	256
8453262	13824	2	256
8457850	16445	2	256
8462438	21949	2	256
8467026	10487	2	256
8471616	18968	2	256
8476204	16685	2	256
8480792	21336	2	256
8485382	17111	2	256
8489970	10479	2	256
8494558	11410	2	64
8499146	27314	2	64
8503736	26651	2	64
8508324	20536	2	256
8512912	18280	2	256
8517500	27291	2	256
8522090	23702	2	256
8526678	8418	2	1024
8531266	9705	2	1024
8535856	31146	2	256
8540444	27419	2	256
8545032	30216	2	256
8549620	32153	2	256
8554210	27935	2	256
8558798	18421	2	256
8563386	15043	2	256
8567976	9877	2	256
8572564	14001	2	256
8577152	8733	2	256
8581740	20081	2	256
8586330	12389	2	256
8590918	11565	2	256
8595506	18094	2	256
8600094	15727	2	256
8604684	20054	2	256
8609272	21312	2	64
8613860	13339	2	256
8618450	13195	2	256
8623038	10208	2	64
8627626	11058	2	64
8632214	11753	2	64
8636804	30542	2	64
8641392	10909	2	256
8645980	8643	2	256
8650568	9898	2	256
8655158	9813	2	256
8659746	21842	2	64
8664334	9721	2	256
8668924	14126	2	256
8673512	27131	2	64
8678100	8959	2	256
8682688	14242	2	256
8687278	25618	2	64
8691866	18139	2	1
8696454	13833	2	64
8701044	16640	2	16
8705632	11177	2	64
8710220	9339	2	256
8714808	9135	2	256
8719398	8710	2	256
8723986	21627	2	64
8728574	25440	2	64
8733162	20818	2	64
8737752	19666	2	64
8742340	21234	2	64
8746928	29280	2	64
8751518	9792	2	64
8756106	23438	2	64
8760694	19712	2	16
8765282	27099	2	16
8769872	13312	2	64
8774460	20037	2	64
8779048	9650	2	64
8783636	19547	2	16
8788226	11045	2	4
8792814	10075	2	16
8797402	17042	2	16
8801992	23771	2	16
8806580	16631	2	64
8811168	15195	2	16
8815756	9879	2	64
8820346	13723	2	64
8824934	16768	2	16
8829522	26752	2	16
8834112	16859	2	16
8838700	14025	2	16
8843288	11872	2	64
8847876	14405	2	64
8852466	9394	2	64
8857054	11346	2	64
8861642	12507	2	64
8866230	8229	2	64
8870820	9417	2	64
8875408	24978	2	16
8879996	5559	2	1
8884586	878	2	1
8889174	24667	2	16
8893762	9115	2	64
8898350	18363	2	64
8902940	15826	2	64
8907528	14574	2	64
8912116	25600	2	64
8916704	24969	2	64
8921294	8760	2	256
8925882	24229	2	64
8930470	21760	2	64
8935060	21321	2	64
8939648	28197	2	64
8944236	17563	2	64
8948824	15301	2	64
8953414	8278	2	256
8958002	18757	2	64
8962590	8777	2	1
8967180	26971	2	64
8971768	19547	2	64
8976356	10683	2	256
8980944	12745	2	64
8985534	19374	2	64
8990122	21413	2	64
8994710	14903	2	64
8999298	10565	2	64
9003888	23063	2	64
9008476	13632	2	64
9013064	25929	2	16
9017654	24119	2	16
9022242	20571	2	64
9026830	20151	2	64
9031418	26990	2	64
9036008	10721	2	256
9040596	28667	2	64
9045184	11242	2	256
9049774	17904	2	256
9054362	11898	2	256
9058950	26277	2	64
9063538	27342	2	64
9068128	11150	2	256
9072716	11809	2	256
9077304	17047	2	64
9081892	29947	2	64
9086482	21010	2	16
9091070	16197	2	64
9095658	23913	2	64
9100248	8458	2	256
9104836	8675	2	256
9109424	28645	2	64
9114012	19730	2	64
9118602	30181	2	64
9123190	19589	2	64
9127778	23707	2	64
9132366	10442	2	256
9136956	8353	2	256
9141544	30656	2	64
9146132	20014	2	64
9150722	23342	2	64
9155310	17842	2	64
9159898	28658	2	64
9164486	8646	2	256
9169076	28247	2	64
9173664	8762	2	256
9178252	16759	2	256
9182842	17177	2	256
9187430	13768	2	256
9192018	18058	2	256
9196606	14314	2	256
9201196	13655	2	256
9205784	14065	2	256
9210372	17526	2	256
9214960	20146	2	64
9219550	11191	2	64
9224138	10559	2	256
9228726	22697	2	64
9233316	26080	2	64
9237904	8807	2	256
9242492	15505	2	256
9247080	30962	2	64
9251670	12775	2	256
9256258	31182	2	64
9260846	8416	2	256
9265434	25339	2	64
9270024	30565	2	64
9274612	28855	2	64
9279200	8477	2	256
9283790	17304	2	256
9288378	13929	2	256
9292966	22032	2	256
9297554	24152	2	256
9302144	31369	2	256
9306732	30410	2	256
9311320	32627	2	256
9315910	20938	2	256
9320498	29206	2	256
9325086	8543	2	1024
9329674	31722	2	256
9334264	18970	2	256
9338852	9659	2	256
9343440	17454	2	64
9348028	12855	2	16
9352618	10537	2	64
9357206	8965	2	64
9361794	21737	2	64
9366384	9987	2	256
9370972	28187	2	64
9375560	20942	2	64
9380148	11666	2	256
9384738	23931	2	64
9389326	8943	2	256
9393914	10981	2	64
9398504	12934	2	256
9403092	24617	2	64
9407680	14094	2	64
9412268	9870	2	64
9416858	30921	2	16
9421446	10034	2	64
9426034	14016	2	64
9430622	24681	2	64
9435212	17952	2	64
9439800	20882	2	16
9444388	26807	2	64
9448978	9106	2	256
9453566	8305	2	256
9458154	16370	2	64
9462742	8459	2	256
9467332	20581	2	64
9471920	17627	2	4
9476508	9189	2	64
9481096	9198	2	16
9485686	0	2	1
9490274	27904	2	64
9494862	30409	2	16
9499452	25947	2	16
9504040	11310	2	64
9508628	23186	2	16
9513216	21486	2	16
9517806	17403	2	64
9522394	19054	2	16
9526982	29275	2	16
9531572	14944	2	64
9536160	10418	2	64
9540748	12677	2	64
9545336	5266	2	1
9549926	8795	2	16
9554514	13527	2	64
9559102	15717	2	64
9563690	16955	2	64
9568280	11479	2	64
9572868	26089	2	64
9577456	19753	2	64
9582046	24466	2	16
9586634	12306	2	16
9591222	21157	2	64
9595810	11653	2	64
9600400	12818	2	64
9604988	17481	2	64
9609576	31598	2	16
9614164	10661	2	16
9618754	27739	2	16
9623342	9614	2	64
9627930	17449	2	64
9632520	12864	2	64
9637108	19493	2	16
9641696	10478	2	64
9646284	8311	2	64
9650874	25381	2	4
9655462	23680	2	64
9660050	12343	2	64
9664640	16585	2	16
9669228	18889	2	16
9673816	19749	2	16
9678404	11246	2	16
9682994	14930	2	64
9687582	13339	2	64
9692170	19342	2	64
9696758	13659	2	16
9701348	12443	2	64
9705936	18286	2	64
9710524	12530	2	64
9715114	30958	2	16
9719702	31525	2	16
9724290	19785	2	64
9728878	10441	2	16
9733468	11986	2	64
9738056	9947	2	64
9742644	21248	2	16
9747232	13696	2	64
9751822	29518	2	64
9756410	22990	2	64
9760998	21019	2	64
9765588	17083	2	64
9770176	15122	2	16
9774764	15301	2	64
9779352	11758	2	64
9783942	10093	2	256
9788530	25170	2	64
9793118	30779	2	64
9797708	23483	2	64
9802296	29879	2	16
9806884	12951	2	64
9811472	16165	2	4
9816062	20416	2	64
9820650	13874	2	64
9825238	18711	2	64
9829826	18432	2	64
9834416	8279	2	256
9839004	23045	2	64
9843592	9582	2	64
9848182	30181	2	64
9852770	9257	2	64
9857358	31433	2	16
9861946	22853	2	64
9866536	23259	2	16
9871124	12224	2	64
9875712	20937	2	16
9880302	25600	2	64
9884890	9184	2	64
9889478	32494	2	64
9894066	15456	2	64
9898656	13010	2	64
9903244	17376	2	64
9907832	32219	2	16
9912420	8251	2	256
9917010	10888	2	256
9921598	20850	2	64
9926186	22761	2	64
9930776	13710	2	64
9935364	10501	2	64
9939952	15831	2	64
9944540	29111	2	4
9949130	9490	2	256
9953718	14702	2	16
9958306	27890	2	64
9962894	15529	2	64
9967484	10341	2	256
9972072	9207	2	256
9976660	12414	2	256
9981250	14434	2	256
9985838	15461	2	256
9990426	30725	2	64
9995014	23296	2	64
9999604	24859	2	64
10004192	10729	2	64
10008780	25015	2	16
10013370	10358	2	256
10017958	13933	2	256
10022546	11062	2	256
10027134	10136	2	256
10031724	11752	2	256
10036312	12688	2	256
10040900	9949	2	256
10045488	13904	2	256
10050078	8750	2	256
10054666	8329	2	256
10059254	9757	2	256
10063844	22743	2	64
10068432	32123	2	64
10073020	10478	2	16
10077608	32219	2	64
10082198	21371	2	64
10086786	15297	2	256
10091374	12662	2	256
10095962	8855	2	256
10100552	16717	2	256
10105140	13981	2	256
10109728	8550	2	256
10114318	9449	2	256
10118906	11323	2	256
10123494	11949	2	256
10128082	19397	2	64
10132672	26327	2	64
10137260	18761	2	16
10141848	16782	2	64
10146438	9433	2	256
10151026	22167	2	64
10155614	28069	2	64
10160202	11848	2	256
10164792	17632	2	256
10169380	11817	2	256
10173968	12312	2	256
10178556	9558	2	256
10183146	16922	2	256
10187734	8544	2	256
10192322	10865	2	256
10196912	27305	2	64
10201500	21445	2	64
10206088	22245	2	64
10210676	17509	2	64
10215266	11808	2	64
10219854	27333	2	64
10224442	25989	2	64
10229030	9443	2	256
10233620	10773	2	256
10238208	15966	2	256
10242796	20041	2	64
10247386	9087	2	256
10251974	11472	2	256
10256562	9305	2	256
10261150	12448	2	64
10265740	23799	2	64
10270328	8864	2	64
10274916	9600	2	16
10279506	11520	2	64
10284094	20197	2	64
10288682	32672	2	64
10293270	9713	2	256
10297860	27351	2	64
10302448	14112	2	64
10307036	25513	2	64
10311624	22523	2	64
10316214	16526	2	64
10320802	22985	2	16
10325390	21586	2	64
10329980	12338	2	64
10334568	21797	2	16
10339156	15195	2	64
10343744	24507	2	64
10348334	28050	2	16
10352922	24032	2	64
10357510	27136	2	64
10362100	11698	2	64
10366688	23525	2	64
10371276	19566	2	64
10375864	15790	2	64
10380454	27950	2	64
10385042	22761	2	64
10389630	17234	2	64
10394218	21851	2	16
10398808	16311	2	16
10403396	12242	2	64
10407984	8498	2	256
10412574	22354	2	64
10417162	27447	2	64
10421750	25248	2	64
10426338	26144	2	64
10430928	10192	2	256
10435516	32457	2	64
10440104	24763	2	64
10444692	31813	2	64
10449282	15008	2	64
10453870	8265	2	256
10458458	13989	2	16
10463048	4681	2	1
10467636	12146	2	64
10472224	1463	2	1
10476812	9993	2	64
10481402	14848	2	64
10485990	27136	2	16
10490578	11762	2	64
10495168	28581	2	16
10499756	15616	2	64
10504344	12773	2	64
10508932	18144	2	64
10513522	17481	2	64
10518110	12626	2	64
10522698	15397	2	16
10527286	3803	2	1
10531876	10075	2	16
10536464	8544	2	64
10541052	13623	2	16
10545642	21303	2	16
10550230	13934	2	16
10554818	21774	2	64
10559406	8887	2	64
10563996	10107	2	64
10568584	14336	2	16
10573172	9550	2	64
10577760	17847	2	16
10582350	13934	2	16
10586938	2048	2	1
10591526	15543	2	16
10596116	13166	2	16
10600704	2926	2	1
10605292	878	2	1
10609880	293	2	1
10614470	26789	2	16
10619058	16023	2	64
10623646	9120	2	64
10628236	11287	2	64
10632824	22565	2	16
10637412	22930	2	16
10642000	25819	2	4
10646590	1755	2	1
10651178	16165	2	16
10655766	31579	2	16
10660354	28965	2	16
10664944	27922	2	16
10669532	14066	2	64
10674120	21614	2	16
10678710	23040	2	4
10683298	19365	2	64
10687886	12978	2	64
10692474	30738	2	16
10697064	19936	2	64
10701652	17317	2	64
10706240	10752	2	16
10710828	16823	2	16
10715418	29001	2	16
10720006	20498	2	16
10724594	18139	2	1
10729184	5559	2	1
10733772	14043	2	4
10738360	30354	2	4
10742948	11566	2	64
10747538	25097	2	64
10752126	8471	2	64
10756714	11995	2	4
10761304	16256	2	64
10765892	12274	2	64
10770480	15022	2	64
10775068	26551	2	64
10779658	12946	2	4
10784246	14811	2	16
10788834	23333	2	16
10793422	0	2	1
10798012	0	2	1
10802600	11739	2	16
10807188	18560	2	16
10811778	14304	2	64
10816366	9435	2	64
10820954	14619	2	64
10825542	14994	2	64
10830132	18615	2	64
10834720	12535	2	64
10839308	13234	2	64
10843898	11223	2	64
10848486	17170	2	64
10853074	9454	2	16
10857662	17445	2	64
10862252	10240	2	64
10866840	9152	2	64
10871428	12649	2	64
10876016	14043	2	64
10880606	28581	2	16
10885194	13106	2	64
10889782	20165	2	64
10894372	18299	2	64
10898960	18258	2	64
10903548	19639	2	16
10908136	10258	2	64
10912726	10030	2	64
10917314	24649	2	16
10921902	17792	2	16
10926490	12800	2	16
10931080	9330	2	256
10935668	27529	2	64
10940256	16233	2	64
10944846	14181	2	64
10949434	10213	2	64
10954022	11752	2	256
10958610	10211	2	256
10963200	10696	2	256
10967788	25527	2	64
10972376	18615	2	64
10976966	9800	2	256
10981554	8451	2	256
10986142	14222	2	64
10990730	27136	2	16
10995320	9120	2	64
10999908	15397	2	16
11004496	13102	2	64
11009084	15141	2	64
11013674	26341	2	64
11018262	17710	2	64
11022850	26103	2	64
11027440	12146	2	256
11032028	31287	2	64
11036616	20731	2	64
11041204	15662	2	64
11045794	11822	2	64
11050382	23625	2	4
11054970	20315	2	16
11059558	18679	2	64
11064148	26258	2	64
11068736	28855	2	16
11073324	27817	2	64
11077914	9406	2	256
11082502	10368	2	256
11087090	19109	2	64
11091678	13307	2	256
11096268	27109	2	64
11100856	8656	2	256
11105444	14208	2	64
11110034	32622	2	16
11114622	26199	2	64
11119210	9509	2	16
11123798	25874	2	16
11128388	2048	2	1
11132976	32219	2	16
11137564	24576	2	16
11142152	12480	2	64
11146742	25449	2	64
11151330	8758	2	256
11155918	22857	2	16
11160508	8225	2	256
11165096	26240	2	16
11169684	12498	2	64
11174272	15662	2	64
11178862	17010	2	64
11183450	26990	2	4
11188038	23625	2	16
11192628	13879	2	16
11197216	11703	2	64
11201804	9271	2	16
11206392	23447	2	64
11210982	20142	2	64
11215570	12768	2	64
11220158	29047	2	64
11224746	11803	2	64
11229336	24987	2	64
11233924	20727	2	64
11238512	24165	2	64
11243102	12069	2	64
11247690	16311	2	16
11252278	17536	2	16
11256866	30501	2	4
11261456	8320	2	64
11266044	29001	2	16
11270632	24462	2	64
11275220	14130	2	64
11279810	26565	2	64
11284398	27369	2	64
11288986	11209	2	64
11293576	20818	2	64
11298164	11717	2	64
11302752	11392	2	16
11307340	17335	2	16
11311930	18834	2	16
11316518	14848	2	16
11321106	2633	2	1
11325696	13120	2	64
11330284	14336	2	16
11334872	12357	2	64
11339460	9527	2	64
11344050	12530	2	64
11348638	23205	2	64
11353226	10299	2	64
11357814	14487	2	64
11362404	20626	2	4
11366992	29550	2	16
11371580	8206	2	64
11376170	26203	2	16
11380758	9746	2	16
11385346	26112	2	4
11389934	10679	2	16
11394524	8983	2	64
11399112	23973	2	16
11403700	10825	2	1
11408288	19950	2	16
11412878	15579	2	16
11417466	19374	2	64
11422054	12325	2	64
11426644	12960	2	64
11431232	16101	2	64
11435820	13806	2	16
11440408	13783	2	64
11444998	13678	2	16
11449586	19291	2	16
11454174	8462	2	64
11458764	10784	2	64
11463352	14629	2	1
11467940	15419	2	64
11472528	12288	2	1
11477118	14606	2	64
11481706	10551	2	16
11486294	30427	2	16
11490882	14848	2	64
11495472	9294	2	64
11500060	14030	2	64
11504648	19822	2	16
11509238	16087	2	64
11513826	293	2	1
11518414	8192	2	1
11523002	29824	2	16
11527592	17938	2	16
11532180	11557	2	4
11536768	8594	2	64
11541356	31963	2	4
11545946	26807	2	16
11550534	8718	2	64
11555122	18469	2	16
11559712	13202	2	16
11564300	28946	2	16
11568888	13856	2	64
11573476	13568	2	64
11578066	23790	2	16
11582654	25563	2	16
11587242	10624	2	16
11591832	11794	2	64
11596420	13897	2	16
11601008	21385	2	64
11605596	13093	2	64
11610186	31429	2	64
11614774	20640	2	64
11619362	9393	2	256
11623950	23493	2	64
11628540	14642	2	64
11633128	13275	2	64
11637716	21285	2	4
11642306	11538	2	16
11646894	25381	2	16
11651482	16896	2	16
11656070	31963	2	16
11660660	9595	2	64
11665248	14491	2	64
11669836	10583	2	64
11674426	18834	2	64
11679014	30798	2	64
11683602	8791	2	64
11688190	31067	2	16
11692780	13961	2	64
11697368	16000	2	64
11701956	11406	2	64
11706544	8498	2	64
11711134	16279	2	64
11715722	10190	2	64
11720310	10843	2	64
11724900	21129	2	64
11729488	22510	2	16
11734076	21051	2	64
11738664	15525	2	64
11743254	14821	2	64
11747842	18405	2	64
11752430	10446	2	256
11757018	14821	2	64
11761608	23451	2	64
11766196	10489	2	256
11770784	17929	2	64
11775374	20937	2	16
11779962	12955	2	64
11784550	9984	2	64
11789138	16110	2	16
11793728	11785	2	64
11798316	17074	2	64
11802904	11863	2	64
11807494	9385	2	64
11812082	14816	2	64
11816670	31355	2	64
11821258	9431	2	64
11825848	10409	2	64
11830436	9454	2	64
11835024	15214	2	16
11839612	25234	2	4
11844202	9797	2	64
11848790	13207	2	64
11853378	12626	2	64
11857968	8445	2	256
11862556	25371	2	64
11867144	24018	2	64
11871732	16119	2	64
11876322	29298	2	64
11880910	12567	2	64
11885498	28946	2	64
11890086	15488	2	64
11894676	17184	2	64
11899264	13989	2	64
11903852	16905	2	64
11908442	15694	2	64
11913030	14775	2	4
11917618	14967	2	64
11922206	17426	2	16
11926796	8498	2	64
11931384	20590	2	64
11935972	20539	2	64
11940562	15008	2	64
11945150	10889	2	64
11949738	16741	2	64
11954326	8558	2	64
11958916	16279	2	64
11963504	10679	2	16
11968092	17897	2	64
11972680	14688	2	64
11977270	18162	2	64
11981858	20544	2	64
11986446	8677	2	256
11991036	27785	2	64
11995624	9248	2	256
12000212	23520	2	64
12004800	9568	2	256
12009390	14670	2	256
12013978	9824	2	256
12018566	11167	2	256
12023154	9130	2	256
12027744	20567	2	64
12032332	25120	2	64
12036920	21742	2	16
12041510	20562	2	64
12046098	15799	2	16
12050686	9253	2	16
12055274	32219	2	16
12059864	17824	2	64
12064452	9595	2	64
12069040	17550	2	64
12073630	11813	2	64
12078218	30555	2	64
12082806	10496	2	64
12087394	15895	2	64
12091984	9787	2	64
12096572	11867	2	16
12101160	8777	2	1
12105748	28891	2	4
12110338	23131	2	16
12114926	12553	2	64
12119514	16183	2	64
12124104	18139	2	4
12128692	9719	2	64
12133280	16800	2	64
12137868	17925	2	64
12142458	24169	2	64
12147046	11095	2	64
12151634	15415	2	64
12156224	30720	2	16
12160812	30610	2	16
12165400	12709	2	16
12169988	9070	2	1
12174578	24210	2	4
12179166	878	2	1
12183754	15214	2	4
12188342	10752	2	16
12192932	25600	2	16
12197520	11410	2	64
12202108	9353	2	64
12206698	30139	2	64
12211286	14427	2	64
12215874	15781	2	16
12220462	13019	2	16
12225052	24137	2	4
12229640	11515	2	64
12234228	1463	2	1
12238816	7314	2	1
12243406	1170	2	1
12247994	17591	2	16
12252582	25198	2	16
