<Function 1, scan #0, time 0.0034000000450760126>
00-18-C7-37-88-4E	7E-49-05-EA-38-6E
raw_mcr	raw_count	mcr_multiplier	count_gain
40925	11497	2	64
40942	27995	2	16
40960	29038	2	4
40978	21102	2	16
40996	18706	2	16
41014	9701	2	64
41032	12544	2	16
41050	9074	2	64
41068	20846	2	4
41086	0	2	1
41104	27008	2	16
41122	14427	2	16
41140	29769	2	4
41158	13422	2	16
41175	15963	2	16
41193	20480	2	16
41211	8795	2	64
41229	28379	2	4
41247	0	2	1
41265	8485	2	16
41283	21431	2	16
41301	293	2	1
41319	293	2	1
41337	0	2	1
41355	0	2	1
41373	1463	2	1
41391	0	2	1
41409	0	2	1
41426	14245	2	16
41444	9490	2	16
41462	0	2	1
41480	13664	2	64
41498	15561	2	16
41516	0	2	1
41588	0	2	1
41606	15159	2	16
41624	0	2	1
41713	0	2	1
41731	8485	2	1
41749	12288	2	1
41767	0	2	1
41785	12343	2	16
41803	15342	2	16
41821	0	2	1
41839	15634	2	16
41857	0	2	1
41875	0	2	1
41892	20407	2	4
41910	29038	2	16
41928	13422	2	16
41946	0	2	1
41964	6729	2	1
41982	24357	2	16
42000	22217	2	16
42018	28087	2	4
42036	0	2	1
42054	22016	2	4
42072	0	2	1
42108	0	2	1
42125	18121	2	16
42143	293	2	1
42161	0	2	1
42179	0	2	1
42197	10094	2	16
42215	0	2	1
42287	0	2	1
42305	17440	2	64
42323	17591	2	16
42341	0	2	1
42358	21614	2	16
42376	8485	2	1
42394	0	2	1
42430	0	2	1
42448	25234	2	4
42466	30939	2	4
42484	0	2	1
42556	0	2	1
42574	23698	2	16
42591	13093	2	4
42609	22455	2	4
42627	15726	2	16
42645	7314	2	1
42663	30354	2	4
42681	14117	2	4
42699	16658	2	64
42717	8992	2	64
42735	15799	2	1
42753	19310	2	1
42771	8402	2	64
42789	28782	2	16
42807	9385	2	64
42825	19383	2	16
42842	14469	2	64
42860	26002	2	16
42878	1463	2	1
42896	0	2	1
42914	293	2	1
42932	14793	2	16
42950	0	2	1
42968	293	2	1
42986	0	2	1
43004	0	2	1
43022	293	2	1
43040	0	2	1
43058	32183	2	4
43075	0	2	1
43165	0	2	1
43183	15817	2	16
43201	9947	2	4
43219	16695	2	16
43237	0	2	1
43291	0	2	1
43308	31744	2	4
43326	17847	2	4
43344	0	2	1
43362	0	2	1
43380	12009	2	64
43398	29403	2	4
43416	0	2	1
43434	0	2	1
43452	12891	2	16
43470	0	2	1
43488	0	2	1
43506	293	2	1
43524	0	2	1
43541	24795	2	16
43559	23863	2	16
43577	878	2	1
43595	11483	2	16
43613	18725	2	16
43631	18633	2	16
43649	9015	2	16
43667	0	2	1
43703	0	2	1
43721	9783	2	16
43739	0	2	1
43757	14587	2	64
43774	17975	2	16
43792	21358	2	16
43810	12270	2	16
43828	10606	2	4
43846	28544	2	16
43864	0	2	1
43882	18121	2	16
43900	30299	2	16
43918	0	2	1
43954	0	2	1
43972	30281	2	4
43990	8485	2	4
44007	13074	2	16
44025	8704	2	4
44043	0	2	1
44061	12197	2	64
44079	23881	2	16
44097	22546	2	16
44115	0	2	1
44133	12763	2	16
44151	26331	2	4
44169	0	2	1
44258	0	2	1
44276	26661	2	16
44294	17554	2	16
44312	4681	2	1
44330	9751	2	64
44348	21467	2	16
44366	14208	2	16
44384	19035	2	16
44402	0	2	1
44474	0	2	1
44491	9874	2	4
44509	14025	2	16
44527	0	2	1
44545	0	2	1
44563	13056	2	16
44581	9806	2	64
44599	0	2	1
44635	0	2	1
44653	15067	2	4
44671	10734	2	16
44689	14025	2	16
44707	0	2	1
44814	0	2	1
44832	11685	2	16
44850	13659	2	16
44868	0	2	1
44886	10533	2	1
44904	19749	2	4
44922	16750	2	16
44940	0	2	1
44957	19877	2	16
44975	20187	2	1
44993	19547	2	16
45011	0	2	1
45047	0	2	1
45065	9728	2	16
45083	24064	2	4
45101	9637	2	16
45119	0	2	1
45137	17847	2	16
45155	2048	2	1
45173	293	2	1
45190	13033	2	64
45208	23241	2	16
45226	0	2	1
45244	0	2	1
45262	17902	2	16
45280	2926	2	1
45298	15858	2	64
45316	24082	2	16
45334	0	2	1
45352	12379	2	16
45370	15982	2	16
45388	25673	2	16
45406	15890	2	16
45423	12549	2	64
45441	9605	2	64
45459	22747	2	4
45477	0	2	1
45531	0	2	1
45549	17079	2	16
45567	0	2	1
45585	9161	2	16
45603	0	2	1
45674	0	2	1
45692	16677	2	1
45710	0	2	1
45782	0	2	1
45800	13458	2	16
45818	10971	2	4
45836	0	2	1
45872	0	2	1
45890	8942	2	16
45907	23040	2	4
45925	0	2	1
46033	0	2	1
46051	12128	2	64
46069	9765	2	16
46087	14793	2	16
46105	0	2	1
46123	0	2	1
46140	21760	2	16
46158	13367	2	16
46176	0	2	1
46356	0	2	1
46373	10423	2	16
46391	0	2	1
46427	0	2	1
46445	9710	2	16
46463	0	2	1
46571	0	2	1
46589	30647	2	4
46606	18395	2	16
46624	0	2	1
46642	9198	2	16
46660	0	2	1
46696	0	2	1
46714	19493	2	16
46732	0	2	1
46750	0	2	1
46768	9472	2	16
46786	11666	2	16
46804	21961	2	16
46822	9655	2	4
46839	11177	2	64
46857	12069	2	16
46875	23680	2	16
46893	24667	2	16
46911	9010	2	64
46929	8233	2	64
46947	9152	2	64
46965	1755	2	1
46983	0	2	1
47055	0	2	1
47072	23552	2	4
47090	8777	2	4
47108	6144	2	1
47126	878	2	1
47144	10368	2	16
47162	10167	2	16
47180	0	2	1
47234	0	2	1
47252	13147	2	16
47270	0	2	1
47288	0	2	1
47306	9344	2	64
47323	8530	2	64
47341	26624	2	1
47359	10263	2	64
47377	9454	2	16
47395	0	2	1
47413	11621	2	64
47431	31177	2	16
47449	22455	2	4
47467	27063	2	16
47485	9819	2	16
47503	0	2	1
47521	293	2	1
47539	0	2	1
47610	0	2	1
47628	7607	2	1
47646	11483	2	4
47664	0	2	1
47736	0	2	1
47754	10057	2	16
47772	0	2	1
47789	28873	2	16
47807	11488	2	64
47825	27429	2	4
47843	11991	2	64
47861	8773	2	64
47879	9691	2	16
47897	31232	2	16
47915	12946	2	64
47933	12178	2	64
47951	12731	2	64
47969	8315	2	64
47987	17573	2	16
48005	0	2	1
48094	0	2	1
48112	18633	2	16
48130	24759	2	16
48148	15433	2	16
48166	17097	2	16
48184	0	2	1
48202	30427	2	1
48220	0	2	1
48327	0	2	1
48345	11045	2	16
48363	6437	2	1
48381	0	2	1
48399	25161	2	4
48417	0	2	1
48471	0	2	1
48488	16457	2	4
48506	0	2	1
48578	0	2	1
48596	8521	2	16
48614	0	2	1
48901	0	2	1
48919	11355	2	16
48937	0	2	1
48955	15909	2	16
48972	14409	2	4
48990	0	2	1
49008	0	2	1
49026	16421	2	16
49044	0	2	1
49152	0	2	1
49170	12800	2	4
49188	0	2	1
49223	0	2	1
49241	10313	2	16
49259	0	2	1
49277	0	2	1
49295	10240	2	16
49313	0	2	1
49421	0	2	1
49438	13531	2	16
49456	18377	2	16
49474	13458	2	1
49492	0	2	1
49725	0	2	1
49743	8375	2	16
49761	8919	2	64
49779	11355	2	16
49797	0	2	1
49869	0	2	1
49887	31525	2	4
49904	0	2	1
49922	18853	2	16
49940	0	2	1
49958	0	2	1
49976	20681	2	16
49994	0	2	1
50012	12745	2	16
50030	27867	2	16
50048	0	2	1
50155	0	2	1
50173	10478	2	16
50191	2341	2	1
50209	0	2	1
50227	0	2	1
50245	19566	2	16
50263	0	2	1
50442	0	2	1
50460	19017	2	4
50478	10679	2	16
50496	0	2	1
50604	0	2	1
50621	10715	2	16
50639	17262	2	1
50657	0	2	1
50675	0	2	1
50693	17554	2	1
50711	21504	2	16
50729	8613	2	16
50747	10386	2	4
50765	13115	2	64
50783	0	2	1
50801	30427	2	1
50819	0	2	1
51034	0	2	1
51052	22619	2	16
51070	9874	2	4
51087	0	2	1
51123	0	2	1
51141	8695	2	64
51159	21358	2	1
51177	25728	2	16
51195	13449	2	64
51213	11611	2	64
51231	12069	2	16
51249	24978	2	16
51267	0	2	1
51285	11461	2	64
51303	29550	2	1
51320	0	2	1
51338	8338	2	16
51356	14281	2	16
51374	12507	2	16
51392	0	2	1
51428	0	2	1
51446	10258	2	16
51464	16677	2	16
51482	8777	2	1
51500	0	2	1
51643	0	2	1
51661	21632	2	16
51679	25600	2	4
51697	26935	2	16
51715	0	2	1
51733	0	2	1
51751	8393	2	64
51769	0	2	1
51787	30062	2	4
51804	0	2	1
51912	0	2	1
51930	10240	2	4
51948	6729	2	1
51966	10807	2	16
51984	0	2	1
52450	0	2	1
52468	13019	2	16
52486	11922	2	4
52503	0	2	1
52521	16256	2	16
52539	0	2	1
52557	23845	2	16
52575	0	2	1
52611	0	2	1
52629	26331	2	1
52647	15067	2	4
52665	0	2	1
52736	0	2	1
52754	11374	2	16
52772	19017	2	1
52790	27794	2	4
52808	0	2	1
52952	0	2	1
52970	15689	2	16
52987	28178	2	16
53005	0	2	1
53041	0	2	1
53059	9637	2	16
53077	0	2	1
53203	0	2	1
53220	20773	2	4
53238	0	2	1
53256	0	2	1
53274	11593	2	16
53292	0	2	1
53346	0	2	1
53364	14976	2	16
53382	10478	2	16
53400	20480	2	16
53418	0	2	1
53436	0	2	1
53453	10496	2	16
53471	0	2	1
53489	0	2	1
53507	21138	2	4
53525	10752	2	4
53543	0	2	1
53758	0	2	1
53776	10971	2	4
53794	1463	2	1
53812	0	2	1
53848	0	2	1
53866	10935	2	16
53884	18139	2	1
53902	0	2	1
53991	0	2	1
54009	19017	2	16
54027	9545	2	16
54045	0	2	1
54081	0	2	1
54099	23186	2	4
54117	585	2	1
54135	0	2	1
54224	0	2	1
54242	16146	2	16
54260	0	2	1
54368	0	2	1
54386	18907	2	16
54403	20480	2	1
54421	10587	2	16
54439	14921	2	1
54457	0	2	1
54511	0	2	1
54529	14574	2	16
54547	293	2	1
54565	0	2	1
54601	0	2	1
54619	13257	2	16
54636	15177	2	16
54654	14080	2	16
54672	10203	2	16
54690	10533	2	1
54708	0	2	1
54744	0	2	1
54762	25015	2	4
54780	0	2	1
54798	0	2	1
54816	9710	2	16
54834	21266	2	16
54852	8485	2	4
54869	15525	2	16
54887	0	2	1
55085	0	2	1
55102	23552	2	16
55120	16165	2	16
55138	28672	2	4
55156	0	2	1
55533	0	2	1
55551	26295	2	16
55568	21358	2	1
55586	0	2	1
55640	0	2	1
55658	18048	2	16
55676	0	2	1
55927	0	2	1
55945	15799	2	16
55963	9947	2	4
55981	0	2	1
56160	0	2	1
56178	14245	2	16
56196	23790	2	16
56214	0	2	1
56250	0	2	1
56268	21504	2	16
56285	0	2	1
56303	11794	2	16
56321	585	2	1
56339	0	2	1
56357	24430	2	4
56375	0	2	1
56429	0	2	1
56447	5559	2	1
56465	0	2	1
56608	0	2	1
56626	15689	2	16
56644	0	2	1
56716	0	2	1
56734	29989	2	4
56751	0	2	1
56841	0	2	1
56859	11227	2	16
56877	11794	2	16
56895	17847	2	4
56913	26112	2	4
56931	0	2	1
57074	0	2	1
57092	11762	2	64
57110	0	2	1
57182	0	2	1
57200	11630	2	16
57217	22491	2	16
57235	0	2	1
57325	0	2	1
57343	28745	2	4
57361	30720	2	1
57379	12599	2	16
57397	0	2	1
57415	0	2	1
57433	9737	2	64
57451	8978	2	16
57468	10277	2	16
57486	0	2	1
57504	0	2	1
57522	14555	2	16
57540	0	2	1
57558	8613	2	16
57576	0	2	1
57684	0	2	1
57701	13550	2	16
57719	15854	2	16
57737	0	2	1
57755	0	2	1
57773	22272	2	16
57791	0	2	1
57809	0	2	1
57827	14775	2	4
57845	0	2	1
57863	0	2	1
57881	11191	2	16
57899	18798	2	4
57917	0	2	1
57934	32256	2	4
57952	22546	2	16
57970	0	2	1
58096	0	2	1
58114	10715	2	16
58132	0	2	1
58150	15689	2	16
58167	0	2	1
58203	0	2	1
58221	9929	2	16
58239	15799	2	16
58257	0	2	1
58275	0	2	1
58293	9755	2	64
58311	1170	2	1
58329	8832	2	16
58347	293	2	1
58365	0	2	1
58436	0	2	1
58454	16805	2	16
58472	15360	2	4
58490	0	2	1
58544	0	2	1
58562	29696	2	4
58580	0	2	1
58598	0	2	1
58616	8302	2	16
