<Function 1, scan #0, time 0.0033833333291113377>
00-18-62-8E-34-4C	57-63-03-FA-CC-CE
raw_mcr	raw_count	mcr_multiplier	count_gain
10845654	498	8	1
10846966	0	8	1
10848276	498	8	1
10849588	0	8	1
10864006	0	8	1
10865318	498	8	1
10866628	0	8	1
10946590	0	8	1
10947902	498	8	1
10949212	0	8	1
10955766	0	8	1
10957078	498	8	1
10958388	0	8	1
10970186	0	8	1
10971496	22813	8	16
10972808	0	8	1
10996402	0	8	1
10997714	2034	8	1
10999024	0	8	1
11017376	0	8	1
11018688	1010	8	1
11019998	0	8	1
11023930	0	8	1
11025242	3570	8	1
11026552	0	8	1
11037038	0	8	1
11038350	498	8	1
11039660	0	8	1
11042282	0	8	1
11043594	1522	8	1
11044904	0	8	1
11046214	498	8	1
11047526	0	8	1
11071122	0	8	1
11072432	1010	8	1
11073742	0	8	1
11092094	0	8	1
11093406	1010	8	1
11094716	0	8	1
11096028	498	8	1
11097338	0	8	1
11107824	0	8	1
11109136	4082	8	1
11110446	0	8	1
11166814	0	8	1
11168124	1010	8	1
11169434	0	8	1
11170746	0	8	1
11172056	1010	8	1
11173368	1522	8	1
11174678	0	8	1
11175990	1522	8	1
11177300	0	8	1
11195652	0	8	1
11196962	2546	8	1
11198274	0	8	1
11207450	0	8	1
11208760	498	8	1
11210072	0	8	1
11249396	0	8	1
11250708	498	8	1
11252018	0	8	1
11276924	0	8	1
11278236	4082	8	1
11279546	1522	8	1
11280858	0	8	1
11296588	0	8	1
11297898	498	8	1
11299210	0	8	1
11308386	0	8	1
11309696	1010	8	1
11311006	2546	8	1
11312318	498	8	1
11313628	0	8	1
11343778	0	8	1
11345088	1010	8	1
11346400	498	8	1
11347710	0	8	1
11414564	0	8	1
11415874	3058	8	1
11417186	0	8	1
11434226	0	8	1
11435538	2546	8	1
11436848	0	8	1
11444714	0	8	1
11446024	1010	8	1
11447336	0	8	1
11459132	0	8	1
11460444	1010	8	1
11461754	0	8	1
11491904	0	8	1
11493216	2034	8	1
11494526	0	8	1
11495836	2532	8	1
11497148	0	8	1
11533852	0	8	1
11535162	1010	8	1
11536474	0	8	1
11537784	3058	8	1
11539094	0	8	1
11553514	0	8	1
11554826	1010	8	1
11556136	0	8	1
11586286	0	8	1
11587596	1522	8	1
11588908	0	8	1
11634788	0	8	1
11636098	498	8	1
11637408	0	8	1
11684600	0	8	1
11685910	2034	8	1
11687222	0	8	1
11688532	0	8	1
11689842	498	8	1
11691154	498	8	1
11692464	0	8	1
11714748	0	8	1
11716060	12775	8	64
11717370	17380	8	1
11718682	0	8	1
11735722	0	8	1
11737034	498	8	1
11738344	0	8	1
11739656	0	8	1
11740966	498	8	1
11742276	0	8	1
11751452	0	8	1
11752764	2034	8	1
11754074	0	8	1
11775048	0	8	1
11776358	498	8	1
11777670	0	8	1
11778980	1010	8	1
11780292	0	8	1
11802576	0	8	1
11803886	2546	8	1
11805198	0	8	1
11810442	0	8	1
11811752	498	8	1
11813062	0	8	1
11839280	0	8	1
11840590	1522	8	1
11841902	498	8	1
11843212	0	8	1
11845834	0	8	1
11847144	1522	8	1
11848456	0	8	1
11862876	0	8	1
11864186	1522	8	1
11865496	0	8	1
11870740	0	8	1
11872052	498	8	1
11873362	0	8	1
11933662	0	8	1
11934972	1522	8	1
11936282	0	8	1
11938904	0	8	1
11940216	498	8	1
11941526	498	8	1
11942838	0	8	1
11950702	0	8	1
11952012	498	8	1
11953324	0	8	1
11980852	0	8	1
11982162	1010	8	1
11983474	0	8	1
11996582	0	8	1
11997892	3556	8	1
11999204	498	8	1
12000514	0	8	1
12055570	0	8	1
12056882	498	8	1
12058192	0	8	1
12096206	0	8	1
12097518	498	8	1
12098828	0	8	1
12115870	0	8	1
12117180	1010	8	1
12118492	1010	8	1
12119802	0	8	1
12132910	0	8	1
12134222	2020	8	1
12135532	498	8	1
12136842	498	8	1
12138154	0	8	1
12152574	0	8	1
12153884	1010	8	1
12155194	0	8	1
12195832	0	8	1
12197142	1522	8	1
12198452	0	8	1
12199764	2034	8	1
12201074	0	8	1
12216804	0	8	1
12218116	1010	8	1
12219426	0	8	1
12246954	0	8	1
12248266	3058	8	1
12249576	0	8	1
12260062	0	8	1
12261374	1010	8	1
12262684	8661	8	1
12263996	0	8	1
12325606	0	8	1
12326916	1010	8	1
12328228	0	8	1
12336092	0	8	1
12337404	1010	8	1
12338714	0	8	1
12340024	0	8	1
12341336	498	8	1
12342646	0	8	1
12367552	0	8	1
12368864	498	8	1
12370174	0	8	1
12371486	3044	8	1
12372796	0	8	1
12391148	0	8	1
12392458	32318	8	16
12393770	15773	8	16
12395080	0	8	1
12400324	0	8	1
12401634	1010	8	1
12402946	0	8	1
12404256	2546	8	1
12405568	0	8	1
12422608	0	8	1
12423920	5106	8	1
12425230	0	8	1
12452758	0	8	1
12454068	2546	8	1
12455380	0	8	1
12458002	0	8	1
12459312	3058	8	1
12460624	0	8	1
12471110	0	8	1
12472420	1010	8	1
12473732	3556	8	1
12475042	0	8	1
12480286	0	8	1
12481596	1010	8	1
12482908	0	8	1
12518300	0	8	1
12519612	996	8	1
12520922	0	8	1
12522234	0	8	1
12523544	2034	8	1
12524854	0	8	1
12527476	0	8	1
12528788	2532	8	1
12530098	0	8	1
12551072	0	8	1
12552382	3556	8	1
12553694	0	8	1
12566802	0	8	1
12568112	1522	8	1
12569424	0	8	1
12634966	0	8	1
12636278	1522	8	1
12637588	0	8	1
12638898	0	8	1
12640210	498	8	1
12641520	0	8	1
12661184	0	8	1
12662494	1010	8	1
12663806	0	8	1
12676914	0	8	1
12678224	3570	8	1
12679536	0	8	1
12687400	0	8	1
12688712	1522	8	1
12690022	0	8	1
12707064	0	8	1
12708374	498	8	1
12709684	0	8	1
12713618	0	8	1
12714928	1522	8	1
12716240	0	8	1
12747700	0	8	1
12749010	498	8	1
12750322	0	8	1
12754254	0	8	1
12755564	2034	8	1
12756876	0	8	1
12766052	0	8	1
12767362	8879	8	64
12768674	10212	8	1
12769984	0	8	1
12783092	0	8	1
12784404	498	8	1
12785714	1010	8	1
12787026	0	8	1
12798822	0	8	1
12800134	2034	8	1
12801444	0	8	1
12826350	0	8	1
12827662	498	8	1
12828972	0	8	1
12848636	0	8	1
12849946	498	8	1
12851256	0	8	1
12855190	0	8	1
12856500	498	8	1
12857812	0	8	1
12876162	0	8	1
12877474	2034	8	1
12878784	0	8	1
12906312	0	8	1
12907624	5604	8	1
12908934	2034	8	1
12910246	0	8	1
12924664	0	8	1
12925976	1010	8	1
12927286	0	8	1
12992828	0	8	1
12994140	498	8	1
12995450	0	8	1
13024290	0	8	1
13025600	3058	8	1
13026910	0	8	1
13030844	0	8	1
13032154	498	8	1
13033466	0	8	1
13057060	0	8	1
13058372	1010	8	1
13059682	0	8	1
13064926	0	8	1
13066236	1522	8	1
13067548	0	8	1
13092454	0	8	1
13093764	2546	8	1
13095076	0	8	1
13101630	0	8	1
13102940	498	8	1
13104252	0	8	1
13121292	0	8	1
13122604	2020	8	1
13123914	0	8	1
13140954	0	8	1
13142266	1010	8	1
13143576	0	8	1
13156686	0	8	1
13157996	3058	8	1
13159306	0	8	1
13169794	0	8	1
13171104	1010	8	1
13172416	1522	8	1
13173726	0	8	1
13180280	0	8	1
13181592	1010	8	1
13182902	0	8	1
13185524	0	8	1
13186834	1010	8	1
13188146	0	8	1
13207808	0	8	1
13209120	2034	8	1
13210430	0	8	1
13230092	0	8	1
13231404	4082	8	1
13232714	0	8	1
13241890	0	8	1
13243202	2546	8	1
13244512	0	8	1
13256310	0	8	1
13257620	1522	8	1
13258932	0	8	1
13295636	0	8	1
13296946	498	8	1
13298258	0	8	1
13337582	0	8	1
13338894	498	8	1
13340204	0	8	1
13346758	0	8	1
13348070	1010	8	1
13349380	0	8	1
13372976	0	8	1
13374286	498	8	1
13375598	0	8	1
13392638	0	8	1
13393950	498	8	1
13395260	0	8	1
13396570	498	8	1
13397882	0	8	1
13400504	0	8	1
13401814	2034	8	1
13403126	0	8	1
13426720	0	8	1
13428032	2034	8	1
13429342	0	8	1
13441140	0	8	1
13442450	1010	8	1
13443762	0	8	1
13485708	0	8	1
13487020	4594	8	1
13488330	0	8	1
13511926	0	8	1
13513236	1010	8	1
13514548	0	8	1
13528966	0	8	1
13530278	498	8	1
13531588	0	8	1
13560428	0	8	1
13561738	5092	8	1
13563048	0	8	1
13573536	0	8	1
13574846	498	8	1
13576158	4068	8	1
13577468	0	8	1
13580090	0	8	1
13581400	498	8	1
13582712	0	8	1
13616794	0	8	1
13618104	1010	8	1
13619416	0	8	1
13650876	0	8	1
13652186	498	8	1
13653498	0	8	1
13702000	0	8	1
13703310	1010	8	1
13704620	1522	8	1
13705932	0	8	1
13747878	0	8	1
13749190	2034	8	1
13750500	0	8	1
13764920	0	8	1
13766230	3570	8	1
13767542	0	8	1
13827840	0	8	1
13829152	3570	8	1
13830462	0	8	1
13881586	0	8	1
13882896	2034	8	1
13884208	0	8	1
13952372	0	8	1
13953682	1508	8	1
13954994	0	8	1
13956304	0	8	1
13957616	1508	8	1
13958926	0	8	1
13974656	0	8	1
13975968	498	8	1
13977278	0	8	1
13994318	0	8	1
13995630	2034	8	1
13996940	0	8	1
14027090	0	8	1
14028402	1508	8	1
14029712	0	8	1
14033644	0	8	1
14034956	3058	8	1
14036266	0	8	1
14076902	0	8	1
14078214	498	8	1
14079524	0	8	1
14147688	0	8	1
14149000	498	8	1
14150310	0	8	1
14181770	0	8	1
14183082	1522	8	1
14184392	0	8	1
14213232	0	8	1
14214542	498	8	1
14215852	0	8	1
14243380	0	8	1
14244692	2034	8	1
14246002	0	8	1
14253868	0	8	1
14255178	2020	8	1
14256490	0	8	1
14273530	0	8	1
14274842	1010	8	1
14276152	0	8	1
14289260	0	8	1
14290572	498	8	1
14291882	0	8	1
14310234	0	8	1
14311544	498	8	1
14312856	0	8	1
14357424	0	8	1
14358736	2034	8	1
14360046	0	8	1
14365290	0	8	1
14366600	2532	8	1
14367912	0	8	1
14369222	498	8	1
14370534	0	8	1
14374466	0	8	1
14375776	5092	8	1
14377088	0	8	1
14392818	0	8	1
14394128	2546	8	1
14395440	0	8	1
14417724	0	8	1
14419034	1010	8	1
14420346	0	8	1
14425588	0	8	1
14426900	1010	8	1
14428210	0	8	1
14429522	498	8	1
14430832	0	8	1
14459672	0	8	1
14460982	3570	8	1
14462292	0	8	1
14479334	0	8	1
14480644	4082	8	1
14481956	0	8	1
14485888	0	8	1
14487198	3058	8	1
14488510	0	8	1
14497686	0	8	1
14498996	498	8	1
14500308	498	8	1
14501618	0	8	1
14509484	0	8	1
14510794	498	8	1
14512106	0	8	1
14529146	0	8	1
14530458	3058	8	1
14531768	996	8	1
14533078	0	8	1
14552742	0	8	1
14554052	1010	8	1
14555364	0	8	1
14575026	0	8	1
14576336	1522	8	1
14577648	0	8	1
14678584	0	8	1
14679894	498	8	1
14681204	498	8	1
14682516	0	8	1
14683826	0	8	1
14685138	2020	8	1
14686448	0	8	1
14690380	0	8	1
14691692	498	8	1
14693002	2546	8	1
14694314	0	8	1
14703490	0	8	1
14704800	1010	8	1
14706112	0	8	1
14772964	0	8	1
14774276	498	8	1
14775586	0	8	1
14790006	0	8	1
14791316	3058	8	1
14792628	0	8	1
14804424	0	8	1
14805736	2546	8	1
14807046	0	8	1
14841128	0	8	1
14842440	1010	8	1
14843750	0	8	1
14858170	0	8	1
14859480	498	8	1
14860792	0	8	1
14875210	0	8	1
14876522	498	8	1
14877832	0	8	1
14911914	0	8	1
14913226	498	8	1
14914536	0	8	1
14974836	0	8	1
14976146	498	8	1
14977458	0	8	1
14978768	498	8	1
14980078	0	8	1
14981390	0	8	1
14982700	498	8	1
14984012	0	8	1
14998430	0	8	1
14999742	1522	8	1
15001052	0	8	1
15003674	0	8	1
15004986	1522	8	1
15006296	0	8	1
15024648	0	8	1
15025958	498	8	1
15027270	0	8	1
15033824	0	8	1
15035134	4594	8	1
15036446	0	8	1
15065284	0	8	1
15066596	1522	8	1
15067906	0	8	1
15079704	0	8	1
15081014	1010	8	1
15082326	2532	8	1
15083636	0	8	1
15115096	0	8	1
15116408	498	8	1
15117718	0	8	1
15166220	0	8	1
15167530	1522	8	1
15168842	0	8	1
15201612	0	8	1
15202924	498	8	1
15204234	0	8	1
15216032	0	8	1
15217344	498	8	1
15218654	0	8	1
15225208	0	8	1
15226518	1522	8	1
15227830	0	8	1
15243560	0	8	1
15244870	498	8	1
15246182	0	8	1
15272398	0	8	1
15273710	498	8	1
15275020	0	8	1
15323522	0	8	1
15324832	1522	8	1
15326144	0	8	1
15344496	0	8	1
15345806	1522	8	1
15347118	0	8	1
15358914	0	8	1
15360226	498	8	1
15361536	0	8	1
15392998	0	8	1
15394308	1522	8	1
15395618	0	8	1
15438876	0	8	1
15440188	3058	8	1
15441498	0	8	1
15461162	0	8	1
15462472	3058	8	1
15463784	0	8	1
15474270	0	8	1
15475580	1010	8	1
15476892	0	8	1
15492622	0	8	1
15493932	1010	8	1
15495244	0	8	1
15525394	0	8	1
15526704	498	8	1
15528014	0	8	1
15545056	0	8	1
15546366	2034	8	1
15547678	0	8	1
15556854	0	8	1
15558164	498	8	1
15559476	0	8	1
15571272	0	8	1
15572584	5092	8	1
15573894	0	8	1
15594868	0	8	1
15596178	498	8	1
15597490	0	8	1
15600112	0	8	1
15601422	3058	8	1
15602734	0	8	1
15610598	0	8	1
15611910	7140	8	1
15613220	1010	8	1
15614530	0	8	1
15615842	1522	8	1
15617152	0	8	1
15655168	0	8	1
15656478	498	8	1
15657788	0	8	1
15676140	0	8	1
15677452	2034	8	1
15678762	498	8	1
15680074	0	8	1
15684006	0	8	1
15685316	1522	8	1
15686628	0	8	1
15698426	0	8	1
15699736	1010	8	1
15701048	0	8	1
15723332	0	8	1
15724642	1522	8	1
15725954	0	8	1
15727264	0	8	1
15728574	1010	8	1
15729886	0	8	1
15731196	0	8	1
15732508	498	8	1
15733818	0	8	1
15735130	0	8	1
15736440	1522	8	1
15737750	1010	8	1
15739062	0	8	1
15795428	0	8	1
15796740	498	8	1
15798050	498	8	1
15799360	0	8	1
15805916	0	8	1
15807226	1522	8	1
15808536	0	8	1
15809848	0	8	1
15811158	498	8	1
15812470	0	8	1
15859660	0	8	1
15860970	1522	8	1
15862282	0	8	1
15896364	0	8	1
15897674	2034	8	1
15898986	0	8	1
15921270	0	8	1
15922580	498	8	1
15923892	0	8	1
15933068	0	8	1
15934378	4082	8	1
15935690	0	8	1
15948798	0	8	1
15950108	1010	8	1
15951420	0	8	1
15952730	498	8	1
15954042	0	8	1
15989434	0	8	1
15990746	498	8	1
15992056	0	8	1
15999922	0	8	1
16001232	498	8	1
16002542	0	8	1
16003854	2546	8	1
16005164	0	8	1
16106100	0	8	1
16107410	2034	8	1
16108722	0	8	1
16110032	1522	8	1
16111344	0	8	1
16141494	0	8	1
16142804	1522	8	1
16144114	0	8	1
16178196	0	8	1
16179508	2034	8	1
16180818	0	8	1
16250294	0	8	1
16251604	498	8	1
16252916	0	8	1
16275200	0	8	1
16276510	1010	8	1
16277822	0	8	1
16330256	0	8	1
16331566	6628	8	1
16332878	0	8	1
16334188	0	8	1
16335500	3058	8	1
16336810	0	8	1
16382690	0	8	1
